geo_value,time_value,percent_covid_visits
sd,2020-08-04,0.651851
tn,2020-08-04,0.505914
tx,2020-08-04,0.939714
ut,2020-08-04,0.246414
va,2020-08-04,0.259697
vt,2020-08-04,0.17583
wa,2020-08-04,0.234108
wi,2020-08-04,0.227366
wv,2020-08-04,0.125941
wy,2020-08-04,0.113892
ak,2020-08-05,0.135721
al,2020-08-05,0.666677
ar,2020-08-05,0.399883
az,2020-08-05,0.566476
ca,2020-08-05,0.545915
co,2020-08-05,0.136428
ct,2020-08-05,0.129189
dc,2020-08-05,0.360493
de,2020-08-05,0.161561
fl,2020-08-05,0.699929
ga,2020-08-05,0.673848
hi,2020-08-05,0.276767
ia,2020-08-05,0.121362
id,2020-08-05,0.403989
il,2020-08-05,0.292809
in,2020-08-05,0.231384
ks,2020-08-05,0.260811
ky,2020-08-05,0.314698
la,2020-08-05,0.634272
ma,2020-08-05,0.094814
md,2020-08-05,0.366462
me,2020-08-05,0.029321
mi,2020-08-05,0.161248
mn,2020-08-05,0.431393
mo,2020-08-05,0.399501
ms,2020-08-05,0.791075
mt,2020-08-05,0.128333
nc,2020-08-05,0.277772
nd,2020-08-05,0.196585
ne,2020-08-05,0.163167
nh,2020-08-05,0.04155
nj,2020-08-05,0.596379
nm,2020-08-05,0.162574
nv,2020-08-05,0.603041
ny,2020-08-05,0.283994
oh,2020-08-05,0.205432
ok,2020-08-05,0.35732
or,2020-08-05,0.154518
pa,2020-08-05,0.120204
pr,2020-08-05,0.243158
ri,2020-08-05,0.184969
sc,2020-08-05,0.429353
sd,2020-08-05,0.593037
tn,2020-08-05,0.467472
tx,2020-08-05,0.879875
ut,2020-08-05,0.234744
va,2020-08-05,0.253284
vt,2020-08-05,0.170451
wa,2020-08-05,0.221989
wi,2020-08-05,0.211547
wv,2020-08-05,0.12731
wy,2020-08-05,0.101796
ak,2020-08-06,0.133775
al,2020-08-06,0.605109
ar,2020-08-06,0.365101
az,2020-08-06,0.538903
ca,2020-08-06,0.501871
co,2020-08-06,0.108731
ct,2020-08-06,0.123299
dc,2020-08-06,0.367467
de,2020-08-06,0.157681
fl,2020-08-06,0.635711
ga,2020-08-06,0.622866
hi,2020-08-06,0.249775
ia,2020-08-06,0.121433
id,2020-08-06,0.377338
il,2020-08-06,0.302108
in,2020-08-06,0.211108
ks,2020-08-06,0.245738
ky,2020-08-06,0.292279
la,2020-08-06,0.583141
ma,2020-08-06,0.094971
md,2020-08-06,0.347512
me,2020-08-06,0.030013
mi,2020-08-06,0.156184
mn,2020-08-06,0.394263
mo,2020-08-06,0.390849
ms,2020-08-06,0.757201
mt,2020-08-06,0.144813
nc,2020-08-06,0.272595
nd,2020-08-06,0.193739
ne,2020-08-06,0.158898
nh,2020-08-06,0.03612
nj,2020-08-06,0.580224
nm,2020-08-06,0.127998
nv,2020-08-06,0.578588
ny,2020-08-06,0.274717
oh,2020-08-06,0.19
ok,2020-08-06,0.332517
or,2020-08-06,0.135444
pa,2020-08-06,0.122279
pr,2020-08-06,0.23417
ri,2020-08-06,0.152853
sc,2020-08-06,0.409778
sd,2020-08-06,0.517672
tn,2020-08-06,0.449097
tx,2020-08-06,0.820766
ut,2020-08-06,0.222211
va,2020-08-06,0.245083
vt,2020-08-06,0.1471
wa,2020-08-06,0.195131
wi,2020-08-06,0.195384
wv,2020-08-06,0.124389
wy,2020-08-06,0.117057
ak,2020-08-07,0.134837
al,2020-08-07,0.584576
ar,2020-08-07,0.3216
az,2020-08-07,0.51521
ca,2020-08-07,0.483923
co,2020-08-07,0.112819
ct,2020-08-07,0.118117
dc,2020-08-07,0.317858
de,2020-08-07,0.17052
fl,2020-08-07,0.595744
ga,2020-08-07,0.611526
hi,2020-08-07,0.279304
ia,2020-08-07,0.125129
id,2020-08-07,0.348122
il,2020-08-07,0.319484
in,2020-08-07,0.210647
ks,2020-08-07,0.227418
ky,2020-08-07,0.280572
la,2020-08-07,0.550802
ma,2020-08-07,0.09949
md,2020-08-07,0.350252
me,2020-08-07,0.026207
mi,2020-08-07,0.146217
mn,2020-08-07,0.366407
mo,2020-08-07,0.390889
ms,2020-08-07,0.724948
mt,2020-08-07,0.147575
nc,2020-08-07,0.267441
nd,2020-08-07,0.160676
ne,2020-08-07,0.13997
nh,2020-08-07,0.032269
nj,2020-08-07,0.582553
nm,2020-08-07,0.122729
nv,2020-08-07,0.527331
ny,2020-08-07,0.277348
oh,2020-08-07,0.18826
ok,2020-08-07,0.329123
or,2020-08-07,0.119228
pa,2020-08-07,0.122779
pr,2020-08-07,0.265759
ri,2020-08-07,0.171074
sc,2020-08-07,0.411916
sd,2020-08-07,0.463375
tn,2020-08-07,0.444197
tx,2020-08-07,0.774506
ut,2020-08-07,0.204847
va,2020-08-07,0.243092
vt,2020-08-07,0.111902
wa,2020-08-07,0.185465
wi,2020-08-07,0.210857
wv,2020-08-07,0.128427
wy,2020-08-07,0.109227
ak,2020-08-08,0.111414
al,2020-08-08,0.600623
ar,2020-08-08,0.342755
az,2020-08-08,0.523578
ca,2020-08-08,0.485523
co,2020-08-08,0.112044
ct,2020-08-08,0.116951
dc,2020-08-08,0.30421
de,2020-08-08,0.164035
fl,2020-08-08,0.565921
ga,2020-08-08,0.59272
hi,2020-08-08,0.263982
ia,2020-08-08,0.12556
id,2020-08-08,0.325459
il,2020-08-08,0.334481
in,2020-08-08,0.22039
ks,2020-08-08,0.218209
ky,2020-08-08,0.26998
la,2020-08-08,0.54912
ma,2020-08-08,0.10264
md,2020-08-08,0.355372
me,2020-08-08,0.024276
mi,2020-08-08,0.140333
mn,2020-08-08,0.370707
mo,2020-08-08,0.387626
ms,2020-08-08,0.757424
mt,2020-08-08,0.140395
nc,2020-08-08,0.26151
nd,2020-08-08,0.165589
ne,2020-08-08,0.146554
nh,2020-08-08,0.027984
nj,2020-08-08,0.609024
nm,2020-08-08,0.129988
nv,2020-08-08,0.524484
ny,2020-08-08,0.268135
oh,2020-08-08,0.185741
ok,2020-08-08,0.329
or,2020-08-08,0.114361
pa,2020-08-08,0.12106
pr,2020-08-08,0.251208
ri,2020-08-08,0.176938
sc,2020-08-08,0.405924
sd,2020-08-08,0.432963
tn,2020-08-08,0.425638
tx,2020-08-08,0.756708
ut,2020-08-08,0.226889
va,2020-08-08,0.242348
vt,2020-08-08,0.088925
wa,2020-08-08,0.182235
wi,2020-08-08,0.202518
wv,2020-08-08,0.130195
wy,2020-08-08,0.108149
ak,2020-08-09,0.111958
al,2020-08-09,0.645574
ar,2020-08-09,0.37339
az,2020-08-09,0.538246
ca,2020-08-09,0.49963
co,2020-08-09,0.121236
ct,2020-08-09,0.113726
dc,2020-08-09,0.324654
de,2020-08-09,0.178875
fl,2020-08-09,0.583365
ga,2020-08-09,0.614893
hi,2020-08-09,0.32058
ia,2020-08-09,0.134838
id,2020-08-09,0.329999
il,2020-08-09,0.38177
in,2020-08-09,0.238802
ks,2020-08-09,0.226282
ky,2020-08-09,0.278271
la,2020-08-09,0.574498
ma,2020-08-09,0.118977
md,2020-08-09,0.367336
me,2020-08-09,0.024945
mi,2020-08-09,0.154196
mn,2020-08-09,0.391965
mo,2020-08-09,0.427058
ms,2020-08-09,0.77809
mt,2020-08-09,0.168595
nc,2020-08-09,0.264375
nd,2020-08-09,0.200257
ne,2020-08-09,0.162294
nh,2020-08-09,0.026067
nj,2020-08-09,0.626818
nm,2020-08-09,0.125882
nv,2020-08-09,0.549117
ny,2020-08-09,0.265742
oh,2020-08-09,0.198483
ok,2020-08-09,0.34971
or,2020-08-09,0.119498
pa,2020-08-09,0.121311
pr,2020-08-09,0.238025
ri,2020-08-09,0.169378
sc,2020-08-09,0.416852
sd,2020-08-09,0.468076
tn,2020-08-09,0.453526
tx,2020-08-09,0.763365
ut,2020-08-09,0.235313
va,2020-08-09,0.247439
vt,2020-08-09,0.119173
wa,2020-08-09,0.188081
wi,2020-08-09,0.217911
wv,2020-08-09,0.133577
wy,2020-08-09,0.112626
ak,2020-08-10,0.101744
al,2020-08-10,0.675586
ar,2020-08-10,0.395095
az,2020-08-10,0.565029
ca,2020-08-10,0.532888
co,2020-08-10,0.126188
ct,2020-08-10,0.111472
dc,2020-08-10,0.32934
de,2020-08-10,0.187462
fl,2020-08-10,0.62062
ga,2020-08-10,0.669298
hi,2020-08-10,0.409214
ia,2020-08-10,0.138092
id,2020-08-10,0.343404
il,2020-08-10,0.430606
in,2020-08-10,0.265707
ks,2020-08-10,0.245413
ky,2020-08-10,0.300933
la,2020-08-10,0.630572
ma,2020-08-10,0.124256
md,2020-08-10,0.415377
me,2020-08-10,0.031175
mi,2020-08-10,0.174394
mn,2020-08-10,0.40559
mo,2020-08-10,0.472114
ms,2020-08-10,0.820281
mt,2020-08-10,0.189015
nc,2020-08-10,0.277423
nd,2020-08-10,0.278009
ne,2020-08-10,0.18051
nh,2020-08-10,0.029488
nj,2020-08-10,0.651682
nm,2020-08-10,0.139064
nv,2020-08-10,0.601291
ny,2020-08-10,0.292622
oh,2020-08-10,0.216913
ok,2020-08-10,0.40075
or,2020-08-10,0.135629
pa,2020-08-10,0.126441
pr,2020-08-10,0.227804
ri,2020-08-10,0.160525
sc,2020-08-10,0.431135
sd,2020-08-10,0.534595
tn,2020-08-10,0.474171
tx,2020-08-10,0.780748
ut,2020-08-10,0.258463
va,2020-08-10,0.271667
vt,2020-08-10,0.165994
wa,2020-08-10,0.202213
wi,2020-08-10,0.262198
wv,2020-08-10,0.145056
wy,2020-08-10,0.156369
ak,2020-08-11,0.161799
al,2020-08-11,0.589485
ar,2020-08-11,0.389955
az,2020-08-11,0.502418
ca,2020-08-11,0.504176
co,2020-08-11,0.105094
ct,2020-08-11,0.123063
dc,2020-08-11,0.324051
de,2020-08-11,0.174591
fl,2020-08-11,0.576104
ga,2020-08-11,0.604197
hi,2020-08-11,0.423944
ia,2020-08-11,0.15079
id,2020-08-11,0.317844
il,2020-08-11,0.418356
in,2020-08-11,0.255523
ks,2020-08-11,0.244627
ky,2020-08-11,0.271966
la,2020-08-11,0.597361
ma,2020-08-11,0.126894
md,2020-08-11,0.377617
me,2020-08-11,0.046514
mi,2020-08-11,0.171893
mn,2020-08-11,0.406034
mo,2020-08-11,0.436814
ms,2020-08-11,0.779669
mt,2020-08-11,0.140007
nc,2020-08-11,0.261968
nd,2020-08-11,0.271583
ne,2020-08-11,0.165205
nh,2020-08-11,0.025874
nj,2020-08-11,0.618201
nm,2020-08-11,0.138321
nv,2020-08-11,0.574847
ny,2020-08-11,0.300859
oh,2020-08-11,0.213681
ok,2020-08-11,0.413042
or,2020-08-11,0.131068
pa,2020-08-11,0.141765
pr,2020-08-11,0.245803
ri,2020-08-11,0.163964
sc,2020-08-11,0.432039
sd,2020-08-11,0.502016
tn,2020-08-11,0.462434
tx,2020-08-11,0.754653
ut,2020-08-11,0.234989
va,2020-08-11,0.275361
vt,2020-08-11,0.112013
wa,2020-08-11,0.194328
wi,2020-08-11,0.230228
wv,2020-08-11,0.16235
wy,2020-08-11,0.136911
ak,2020-08-12,0.218375
al,2020-08-12,0.509318
ar,2020-08-12,0.38908
az,2020-08-12,0.470206
ca,2020-08-12,0.472117
co,2020-08-12,0.094922
ct,2020-08-12,0.113356
dc,2020-08-12,0.282365
de,2020-08-12,0.171361
fl,2020-08-12,0.522751
ga,2020-08-12,0.561186
hi,2020-08-12,0.419118
ia,2020-08-12,0.157254
id,2020-08-12,0.314417
il,2020-08-12,0.38731
in,2020-08-12,0.248954
ks,2020-08-12,0.224076
ky,2020-08-12,0.237864
la,2020-08-12,0.527858
ma,2020-08-12,0.117747
md,2020-08-12,0.329203
me,2020-08-12,0.051217
mi,2020-08-12,0.156565
mn,2020-08-12,0.376783
mo,2020-08-12,0.414256
ms,2020-08-12,0.704156
mt,2020-08-12,0.106986
nc,2020-08-12,0.252276
nd,2020-08-12,0.235368
ne,2020-08-12,0.166292
nh,2020-08-12,0.030998
nj,2020-08-12,0.604121
nm,2020-08-12,0.11363
nv,2020-08-12,0.541466
ny,2020-08-12,0.295141
oh,2020-08-12,0.202502
ok,2020-08-12,0.376983
or,2020-08-12,0.128968
pa,2020-08-12,0.138955
pr,2020-08-12,0.240197
ri,2020-08-12,0.130317
sc,2020-08-12,0.380835
sd,2020-08-12,0.455899
tn,2020-08-12,0.481566
tx,2020-08-12,0.70855
ut,2020-08-12,0.207027
va,2020-08-12,0.238325
vt,2020-08-12,0.119133
wa,2020-08-12,0.191026
wi,2020-08-12,0.217105
wv,2020-08-12,0.161038
wy,2020-08-12,0.146485
ak,2020-08-13,0.206869
al,2020-08-13,0.44384
ar,2020-08-13,0.339893
az,2020-08-13,0.431353
ca,2020-08-13,0.430514
co,2020-08-13,0.089286
ct,2020-08-13,0.116422
dc,2020-08-13,0.272504
de,2020-08-13,0.150847
fl,2020-08-13,0.475697
ga,2020-08-13,0.517309
hi,2020-08-13,0.37228
ia,2020-08-13,0.143119
id,2020-08-13,0.27637
il,2020-08-13,0.360219
in,2020-08-13,0.249886
ks,2020-08-13,0.222491
ky,2020-08-13,0.232812
la,2020-08-13,0.493661
ma,2020-08-13,0.128999
md,2020-08-13,0.283644
me,2020-08-13,0.047578
mi,2020-08-13,0.14894
mn,2020-08-13,0.382494
mo,2020-08-13,0.396614
ms,2020-08-13,0.679138
mt,2020-08-13,0.111503
nc,2020-08-13,0.238863
nd,2020-08-13,0.186944
ne,2020-08-13,0.156278
nh,2020-08-13,0.031626
nj,2020-08-13,0.56628
nm,2020-08-13,0.096747
nv,2020-08-13,0.492678
ny,2020-08-13,0.283261
oh,2020-08-13,0.189317
ok,2020-08-13,0.340118
or,2020-08-13,0.121404
pa,2020-08-13,0.128594
pr,2020-08-13,0.207174
ri,2020-08-13,0.111814
sc,2020-08-13,0.313718
sd,2020-08-13,0.410904
tn,2020-08-13,0.461081
tx,2020-08-13,0.668167
ut,2020-08-13,0.212142
va,2020-08-13,0.223848
vt,2020-08-13,0.113609
wa,2020-08-13,0.179847
wi,2020-08-13,0.203987
wv,2020-08-13,0.146688
wy,2020-08-13,0.141475
ak,2020-08-14,0.180749
al,2020-08-14,0.452291
ar,2020-08-14,0.313747
az,2020-08-14,0.405569
ca,2020-08-14,0.407339
co,2020-08-14,0.076536
ct,2020-08-14,0.114465
dc,2020-08-14,0.264218
de,2020-08-14,0.132587
fl,2020-08-14,0.442331
ga,2020-08-14,0.493005
hi,2020-08-14,0.385471
ia,2020-08-14,0.148713
id,2020-08-14,0.2436
il,2020-08-14,0.358913
in,2020-08-14,0.252263
ks,2020-08-14,0.21556
ky,2020-08-14,0.201389
la,2020-08-14,0.454327
ma,2020-08-14,0.133011
md,2020-08-14,0.272177
me,2020-08-14,0.048984
mi,2020-08-14,0.136774
mn,2020-08-14,0.394083
mo,2020-08-14,0.374534
ms,2020-08-14,0.654777
mt,2020-08-14,0.102033
nc,2020-08-14,0.228501
nd,2020-08-14,0.178
ne,2020-08-14,0.160334
nh,2020-08-14,0.029504
nj,2020-08-14,0.557217
nm,2020-08-14,0.09425
nv,2020-08-14,0.486653
ny,2020-08-14,0.273561
oh,2020-08-14,0.181271
ok,2020-08-14,0.304713
or,2020-08-14,0.097995
pa,2020-08-14,0.124251
pr,2020-08-14,0.202665
ri,2020-08-14,0.125893
sc,2020-08-14,0.305433
sd,2020-08-14,0.410484
tn,2020-08-14,0.445916
tx,2020-08-14,0.634767
ut,2020-08-14,0.195453
va,2020-08-14,0.207561
vt,2020-08-14,0.114923
wa,2020-08-14,0.170726
wi,2020-08-14,0.206239
wv,2020-08-14,0.143036
wy,2020-08-14,0.118879
ak,2020-08-15,0.160971
al,2020-08-15,0.431155
ar,2020-08-15,0.304154
az,2020-08-15,0.410266
ca,2020-08-15,0.40261
co,2020-08-15,0.091571
ct,2020-08-15,0.108656
dc,2020-08-15,0.313246
de,2020-08-15,0.138955
fl,2020-08-15,0.429489
ga,2020-08-15,0.49551
hi,2020-08-15,0.371724
ia,2020-08-15,0.154689
id,2020-08-15,0.23421
il,2020-08-15,0.355972
in,2020-08-15,0.261973
ks,2020-08-15,0.211306
ky,2020-08-15,0.191709
la,2020-08-15,0.452368
ma,2020-08-15,0.123355
md,2020-08-15,0.254982
me,2020-08-15,0.045205
mi,2020-08-15,0.136208
mn,2020-08-15,0.416668
mo,2020-08-15,0.364584
ms,2020-08-15,0.604085
mt,2020-08-15,0.087449
nc,2020-08-15,0.224688
nd,2020-08-15,0.150315
ne,2020-08-15,0.162738
nh,2020-08-15,0.035008
nj,2020-08-15,0.556449
nm,2020-08-15,0.08378
nv,2020-08-15,0.451049
ny,2020-08-15,0.270697
oh,2020-08-15,0.182902
ok,2020-08-15,0.317445
or,2020-08-15,0.107389
pa,2020-08-15,0.129072
pr,2020-08-15,0.219816
ri,2020-08-15,0.15064
sc,2020-08-15,0.289328
sd,2020-08-15,0.404225
tn,2020-08-15,0.444684
tx,2020-08-15,0.616563
ut,2020-08-15,0.196527
va,2020-08-15,0.202525
vt,2020-08-15,0.111252
wa,2020-08-15,0.169145
wi,2020-08-15,0.198651
wv,2020-08-15,0.143943
wy,2020-08-15,0.114599
ak,2020-08-16,0.16453
al,2020-08-16,0.438202
ar,2020-08-16,0.31246
az,2020-08-16,0.434157
ca,2020-08-16,0.401348
co,2020-08-16,0.091322
ct,2020-08-16,0.126246
dc,2020-08-16,0.334673
de,2020-08-16,0.130945
fl,2020-08-16,0.437429
ga,2020-08-16,0.505428
hi,2020-08-16,0.403417
ia,2020-08-16,0.170848
id,2020-08-16,0.2643
il,2020-08-16,0.375162
in,2020-08-16,0.293965
ks,2020-08-16,0.215884
ky,2020-08-16,0.201527
la,2020-08-16,0.479812
ma,2020-08-16,0.129786
md,2020-08-16,0.260472
me,2020-08-16,0.047252
mi,2020-08-16,0.144515
mn,2020-08-16,0.451254
mo,2020-08-16,0.399582
ms,2020-08-16,0.590073
mt,2020-08-16,0.092169
nc,2020-08-16,0.226146
nd,2020-08-16,0.152329
ne,2020-08-16,0.173315
nh,2020-08-16,0.03494
nj,2020-08-16,0.572109
nm,2020-08-16,0.087319
nv,2020-08-16,0.479455
ny,2020-08-16,0.271058
oh,2020-08-16,0.189834
ok,2020-08-16,0.332927
or,2020-08-16,0.11148
pa,2020-08-16,0.131825
pr,2020-08-16,0.224374
ri,2020-08-16,0.155262
sc,2020-08-16,0.282859
sd,2020-08-16,0.45154
tn,2020-08-16,0.472493
tx,2020-08-16,0.625283
ut,2020-08-16,0.212243
va,2020-08-16,0.205323
vt,2020-08-16,0.115538
wa,2020-08-16,0.183196
wi,2020-08-16,0.200085
wv,2020-08-16,0.143313
wy,2020-08-16,0.115672
ak,2020-08-17,0.186372
al,2020-08-17,0.453232
ar,2020-08-17,0.332243
az,2020-08-17,0.450624
ca,2020-08-17,0.427647
co,2020-08-17,0.091624
ct,2020-08-17,0.140038
dc,2020-08-17,0.355318
de,2020-08-17,0.138013
fl,2020-08-17,0.466001
ga,2020-08-17,0.543262
hi,2020-08-17,0.466839
ia,2020-08-17,0.17144
id,2020-08-17,0.286757
il,2020-08-17,0.418926
in,2020-08-17,0.324035
ks,2020-08-17,0.233211
ky,2020-08-17,0.211407
la,2020-08-17,0.502112
ma,2020-08-17,0.137586
md,2020-08-17,0.274322
me,2020-08-17,0.048902
mi,2020-08-17,0.155749
mn,2020-08-17,0.484446
mo,2020-08-17,0.42239
ms,2020-08-17,0.578477
mt,2020-08-17,0.130411
nc,2020-08-17,0.230006
nd,2020-08-17,0.168419
ne,2020-08-17,0.198529
nh,2020-08-17,0.035686
nj,2020-08-17,0.572972
nm,2020-08-17,0.085093
nv,2020-08-17,0.503145
ny,2020-08-17,0.288524
oh,2020-08-17,0.205128
ok,2020-08-17,0.359839
or,2020-08-17,0.127129
pa,2020-08-17,0.132085
pr,2020-08-17,0.229562
ri,2020-08-17,0.149652
sc,2020-08-17,0.281762
sd,2020-08-17,0.526521
tn,2020-08-17,0.497455
tx,2020-08-17,0.642552
ut,2020-08-17,0.217381
va,2020-08-17,0.218573
vt,2020-08-17,0.113738
wa,2020-08-17,0.20097
wi,2020-08-17,0.221795
wv,2020-08-17,0.141379
wy,2020-08-17,0.132048
ak,2020-08-18,0.221462
al,2020-08-18,0.437947
ar,2020-08-18,0.324825
az,2020-08-18,0.388073
ca,2020-08-18,0.404729
co,2020-08-18,0.070357
ct,2020-08-18,0.139264
dc,2020-08-18,0.339144
de,2020-08-18,0.141203
fl,2020-08-18,0.426543
ga,2020-08-18,0.516523
hi,2020-08-18,0.428488
ia,2020-08-18,0.178598
id,2020-08-18,0.243927
il,2020-08-18,0.398368
in,2020-08-18,0.302209
ks,2020-08-18,0.221858
ky,2020-08-18,0.178391
la,2020-08-18,0.477958
ma,2020-08-18,0.138455
md,2020-08-18,0.266773
me,2020-08-18,0.03771
mi,2020-08-18,0.141842
mn,2020-08-18,0.502424
mo,2020-08-18,0.409739
ms,2020-08-18,0.549674
mt,2020-08-18,0.09655
nc,2020-08-18,0.231952
nd,2020-08-18,0.160798
ne,2020-08-18,0.16913
nh,2020-08-18,0.042712
nj,2020-08-18,0.533965
nm,2020-08-18,0.075058
nv,2020-08-18,0.497351
ny,2020-08-18,0.29342
oh,2020-08-18,0.201037
ok,2020-08-18,0.340608
or,2020-08-18,0.121284
pa,2020-08-18,0.128957
pr,2020-08-18,0.306218
ri,2020-08-18,0.165469
sc,2020-08-18,0.276126
sd,2020-08-18,0.543668
tn,2020-08-18,0.471539
tx,2020-08-18,0.635549
ut,2020-08-18,0.197683
va,2020-08-18,0.211342
vt,2020-08-18,0.068331
wa,2020-08-18,0.187558
wi,2020-08-18,0.199628
wv,2020-08-18,0.117769
wy,2020-08-18,0.093524
ak,2020-08-19,0.195317
al,2020-08-19,0.403656
ar,2020-08-19,0.289068
az,2020-08-19,0.361644
ca,2020-08-19,0.382054
co,2020-08-19,0.069185
ct,2020-08-19,0.124482
dc,2020-08-19,0.306027
de,2020-08-19,0.140837
fl,2020-08-19,0.397862
ga,2020-08-19,0.507708
hi,2020-08-19,0.363889
ia,2020-08-19,0.16745
id,2020-08-19,0.253191
il,2020-08-19,0.391509
in,2020-08-19,0.301614
ks,2020-08-19,0.211517
ky,2020-08-19,0.159026
la,2020-08-19,0.442275
ma,2020-08-19,0.123026
md,2020-08-19,0.251024
me,2020-08-19,0.028582
mi,2020-08-19,0.136283
mn,2020-08-19,0.451381
mo,2020-08-19,0.365395
ms,2020-08-19,0.526702
mt,2020-08-19,0.078496
nc,2020-08-19,0.22605
nd,2020-08-19,0.118792
ne,2020-08-19,0.155458
nh,2020-08-19,0.029982
nj,2020-08-19,0.534698
nm,2020-08-19,0.090995
nv,2020-08-19,0.462554
ny,2020-08-19,0.287129
oh,2020-08-19,0.18002
ok,2020-08-19,0.299574
or,2020-08-19,0.114706
pa,2020-08-19,0.126758
pr,2020-08-19,0.31946
ri,2020-08-19,0.181244
sc,2020-08-19,0.276095
sd,2020-08-19,0.547349
tn,2020-08-19,0.450157
tx,2020-08-19,0.598352
ut,2020-08-19,0.179364
va,2020-08-19,0.211346
vt,2020-08-19,0.101923
wa,2020-08-19,0.178269
wi,2020-08-19,0.172087
wv,2020-08-19,0.12006
wy,2020-08-19,0.076369
ak,2020-08-20,0.164033
al,2020-08-20,0.367735
ar,2020-08-20,0.27038
az,2020-08-20,0.341626
ca,2020-08-20,0.349109
co,2020-08-20,0.079357
ct,2020-08-20,0.134136
dc,2020-08-20,0.28451
de,2020-08-20,0.131823
fl,2020-08-20,0.371101
ga,2020-08-20,0.475749
hi,2020-08-20,0.34539
ia,2020-08-20,0.171213
id,2020-08-20,0.222303
il,2020-08-20,0.401296
in,2020-08-20,0.272382
ks,2020-08-20,0.207479
ky,2020-08-20,0.166685
la,2020-08-20,0.411012
ma,2020-08-20,0.11937
md,2020-08-20,0.219028
me,2020-08-20,0.026054
mi,2020-08-20,0.124131
mn,2020-08-20,0.425852
mo,2020-08-20,0.35088
ms,2020-08-20,0.541859
mt,2020-08-20,0.072223
nc,2020-08-20,0.218537
nd,2020-08-20,0.173905
ne,2020-08-20,0.13978
nh,2020-08-20,0.023963
nj,2020-08-20,0.496598
nm,2020-08-20,0.084608
nv,2020-08-20,0.438768
ny,2020-08-20,0.281048
oh,2020-08-20,0.167412
ok,2020-08-20,0.289989
or,2020-08-20,0.110189
pa,2020-08-20,0.123845
pr,2020-08-20,0.308313
ri,2020-08-20,0.176731
sc,2020-08-20,0.2787
sd,2020-08-20,0.615568
tn,2020-08-20,0.429003
tx,2020-08-20,0.560154
ut,2020-08-20,0.181223
va,2020-08-20,0.205048
vt,2020-08-20,0.121467
wa,2020-08-20,0.171009
wi,2020-08-20,0.159276
wv,2020-08-20,0.09198
wy,2020-08-20,0.073935
ak,2020-08-21,0.127358
al,2020-08-21,0.353574
ar,2020-08-21,0.265942
az,2020-08-21,0.328779
ca,2020-08-21,0.329469
co,2020-08-21,0.084981
ct,2020-08-21,0.13819
dc,2020-08-21,0.256129
de,2020-08-21,0.139904
fl,2020-08-21,0.349924
ga,2020-08-21,0.463647
hi,2020-08-21,0.340594
ia,2020-08-21,0.164318
id,2020-08-21,0.216845
il,2020-08-21,0.387914
in,2020-08-21,0.246071
ks,2020-08-21,0.198666
ky,2020-08-21,0.150545
la,2020-08-21,0.394164
ma,2020-08-21,0.120399
md,2020-08-21,0.211949
me,2020-08-21,0.026204
mi,2020-08-21,0.12347
mn,2020-08-21,0.42472
mo,2020-08-21,0.335201
ms,2020-08-21,0.498897
mt,2020-08-21,0.075509
nc,2020-08-21,0.221943
nd,2020-08-21,0.152193
ne,2020-08-21,0.135007
nh,2020-08-21,0.034808
nj,2020-08-21,0.494626
nm,2020-08-21,0.086726
nv,2020-08-21,0.420928
ny,2020-08-21,0.274472
oh,2020-08-21,0.161041
ok,2020-08-21,0.288188
or,2020-08-21,0.125419
pa,2020-08-21,0.123044
pr,2020-08-21,0.318466
ri,2020-08-21,0.157728
sc,2020-08-21,0.280927
sd,2020-08-21,0.611512
tn,2020-08-21,0.411535
tx,2020-08-21,0.530383
ut,2020-08-21,0.194154
va,2020-08-21,0.191978
vt,2020-08-21,0.118719
wa,2020-08-21,0.155905
wi,2020-08-21,0.146872
wv,2020-08-21,0.07724
wy,2020-08-21,0.073865
ak,2020-08-22,0.136369
al,2020-08-22,0.357128
ar,2020-08-22,0.274236
az,2020-08-22,0.33113
ca,2020-08-22,0.319032
co,2020-08-22,0.084305
ct,2020-08-22,0.137208
dc,2020-08-22,0.243261
de,2020-08-22,0.132989
fl,2020-08-22,0.342859
ga,2020-08-22,0.463189
hi,2020-08-22,0.361762
ia,2020-08-22,0.164218
id,2020-08-22,0.210913
il,2020-08-22,0.392144
in,2020-08-22,0.241126
ks,2020-08-22,0.204615
ky,2020-08-22,0.149783
la,2020-08-22,0.378877
ma,2020-08-22,0.118153
md,2020-08-22,0.209944
me,2020-08-22,0.023051
mi,2020-08-22,0.121084
mn,2020-08-22,0.423333
mo,2020-08-22,0.321586
ms,2020-08-22,0.50888
mt,2020-08-22,0.06845
nc,2020-08-22,0.21633
nd,2020-08-22,0.159828
ne,2020-08-22,0.150638
nh,2020-08-22,0.030724
nj,2020-08-22,0.535397
nm,2020-08-22,0.085449
nv,2020-08-22,0.402045
ny,2020-08-22,0.278592
oh,2020-08-22,0.166275
ok,2020-08-22,0.295491
or,2020-08-22,0.120024
pa,2020-08-22,0.118517
pr,2020-08-22,0.328925
ri,2020-08-22,0.148923
sc,2020-08-22,0.291819
sd,2020-08-22,0.681147
tn,2020-08-22,0.438358
tx,2020-08-22,0.511536
ut,2020-08-22,0.207678
va,2020-08-22,0.186114
vt,2020-08-22,0.099791
wa,2020-08-22,0.159175
wi,2020-08-22,0.141562
wv,2020-08-22,0.084766
wy,2020-08-22,0.068007
