geo_value,time_value,fb_illness
de,2020-08-09,0.2001992
fl,2020-08-09,1.0022941
ga,2020-08-09,0.9375506
hi,2020-08-09,0.1781623
ia,2020-08-09,0.92702
id,2020-08-09,0.7140391
il,2020-08-09,0.4072309
in,2020-08-09,0.8165004
ks,2020-08-09,0.5781977
ky,2020-08-09,0.7471832
la,2020-08-09,0.9520565
ma,2020-08-09,0.3571485
md,2020-08-09,0.4285667
me,2020-08-09,0.4183831
mi,2020-08-09,0.4294689
mn,2020-08-09,0.5597868
mo,2020-08-09,0.5137344
ms,2020-08-09,1.075013
mt,2020-08-09,0.5943885
nc,2020-08-09,0.5338271
nd,2020-08-09,0.4150358
ne,2020-08-09,1.0339858
nh,2020-08-09,0.2336277
nj,2020-08-09,0.2566489
nm,2020-08-09,0.4842763
nv,2020-08-09,1.0855646
ny,2020-08-09,0.4224737
oh,2020-08-09,0.5655832
ok,2020-08-09,1.0131042
or,2020-08-09,0.538929
pa,2020-08-09,0.4416264
pr,2020-08-09,0.0
ri,2020-08-09,0.2835482
sc,2020-08-09,0.850111
sd,2020-08-09,0.8433532
tn,2020-08-09,0.8862925
tx,2020-08-09,0.9754881
ut,2020-08-09,0.7657425
va,2020-08-09,0.5035334
vt,2020-08-09,0.4360068
wa,2020-08-09,0.5738644
wi,2020-08-09,0.583667
wv,2020-08-09,0.7785672
wy,2020-08-09,0.8410191
ak,2020-08-10,0.2364996
al,2020-08-10,1.0263887
ar,2020-08-10,0.9860562
az,2020-08-10,0.6923578
ca,2020-08-10,0.7124
co,2020-08-10,0.5720139
ct,2020-08-10,0.2363121
dc,2020-08-10,0.3115753
de,2020-08-10,0.1839251
fl,2020-08-10,0.9526226
ga,2020-08-10,0.9669358
hi,2020-08-10,0.1722002
ia,2020-08-10,0.9251869
id,2020-08-10,0.5271061
il,2020-08-10,0.4730601
in,2020-08-10,0.8171419
ks,2020-08-10,0.6239434
ky,2020-08-10,0.7500315
la,2020-08-10,1.0205778
ma,2020-08-10,0.3370671
md,2020-08-10,0.5200865
me,2020-08-10,0.3885578
mi,2020-08-10,0.4578401
mn,2020-08-10,0.5740061
mo,2020-08-10,0.5861573
ms,2020-08-10,1.0687469
mt,2020-08-10,0.7365019
nc,2020-08-10,0.5429282
nd,2020-08-10,0.3144144
ne,2020-08-10,1.2159627
nh,2020-08-10,0.2863255
nj,2020-08-10,0.251381
nm,2020-08-10,0.4204842
nv,2020-08-10,0.9251184
ny,2020-08-10,0.4725312
oh,2020-08-10,0.5631262
ok,2020-08-10,0.9433109
or,2020-08-10,0.6173807
pa,2020-08-10,0.4918984
ri,2020-08-10,0.3434266
sc,2020-08-10,0.7280272
sd,2020-08-10,0.5077346
tn,2020-08-10,0.9710242
tx,2020-08-10,1.0032839
ut,2020-08-10,0.8249217
va,2020-08-10,0.4721108
vt,2020-08-10,0.408629
wa,2020-08-10,0.5806851
wi,2020-08-10,0.6054971
wv,2020-08-10,0.8832253
wy,2020-08-10,0.8022165
ak,2020-08-11,0.2702028
al,2020-08-11,1.0834731
ar,2020-08-11,1.0606154
az,2020-08-11,0.817264
ca,2020-08-11,0.7377602
co,2020-08-11,0.5600809
ct,2020-08-11,0.2967222
dc,2020-08-11,0.2660886
de,2020-08-11,0.1960628
fl,2020-08-11,0.9169154
ga,2020-08-11,0.872867
hi,2020-08-11,0.2776924
ia,2020-08-11,0.8167935
id,2020-08-11,0.6205681
il,2020-08-11,0.5188888
in,2020-08-11,0.7753129
ks,2020-08-11,0.7094133
ky,2020-08-11,0.7277231
la,2020-08-11,1.0196618
ma,2020-08-11,0.3250374
md,2020-08-11,0.5183955
me,2020-08-11,0.3244643
mi,2020-08-11,0.4487941
mn,2020-08-11,0.605297
mo,2020-08-11,0.5882687
ms,2020-08-11,0.9790191
mt,2020-08-11,0.6565695
nc,2020-08-11,0.4878765
nd,2020-08-11,0.3338085
ne,2020-08-11,1.3167289
nh,2020-08-11,0.2329605
nj,2020-08-11,0.2937504
nm,2020-08-11,0.5256827
nv,2020-08-11,0.928034
ny,2020-08-11,0.4488647
oh,2020-08-11,0.5458015
ok,2020-08-11,0.8886064
or,2020-08-11,0.5430063
pa,2020-08-11,0.4861752
pr,2020-08-11,0.0
ri,2020-08-11,0.2752336
sc,2020-08-11,0.7025767
sd,2020-08-11,0.500688
tn,2020-08-11,0.9819975
tx,2020-08-11,1.0209887
ut,2020-08-11,0.7638631
va,2020-08-11,0.5361673
vt,2020-08-11,0.3843957
wa,2020-08-11,0.5308012
wi,2020-08-11,0.5972851
wv,2020-08-11,0.7971391
wy,2020-08-11,0.7639805
ak,2020-08-12,0.2775864
al,2020-08-12,1.0931829
ar,2020-08-12,0.9782831
az,2020-08-12,0.7914498
ca,2020-08-12,0.72471
co,2020-08-12,0.5922936
ct,2020-08-12,0.2967897
dc,2020-08-12,0.2684954
de,2020-08-12,0.2120499
fl,2020-08-12,0.8746202
ga,2020-08-12,0.9788748
hi,2020-08-12,0.2793213
ia,2020-08-12,0.7132797
id,2020-08-12,0.6438221
il,2020-08-12,0.4789045
in,2020-08-12,0.789784
ks,2020-08-12,0.7418587
ky,2020-08-12,0.6979439
la,2020-08-12,0.9786323
ma,2020-08-12,0.3596255
md,2020-08-12,0.6052699
me,2020-08-12,0.2967294
mi,2020-08-12,0.4674365
mn,2020-08-12,0.6304524
mo,2020-08-12,0.5841979
ms,2020-08-12,0.9681107
mt,2020-08-12,0.558337
nc,2020-08-12,0.5318777
nd,2020-08-12,0.2818007
ne,2020-08-12,1.0085605
nh,2020-08-12,0.2344046
nj,2020-08-12,0.3249802
nm,2020-08-12,0.5069431
nv,2020-08-12,0.7183675
ny,2020-08-12,0.4082228
oh,2020-08-12,0.6001206
ok,2020-08-12,0.8881448
or,2020-08-12,0.546292
pa,2020-08-12,0.5081729
pr,2020-08-12,0.0
ri,2020-08-12,0.2566419
sc,2020-08-12,0.7695705
sd,2020-08-12,0.7095288
tn,2020-08-12,0.8823761
tx,2020-08-12,1.0240082
ut,2020-08-12,0.7049978
va,2020-08-12,0.5919614
vt,2020-08-12,0.4367555
wa,2020-08-12,0.5666249
wi,2020-08-12,0.7112544
wv,2020-08-12,0.7083992
wy,2020-08-12,0.6885816
ak,2020-08-13,0.2258372
al,2020-08-13,1.0970261
ar,2020-08-13,0.8424187
az,2020-08-13,0.7664228
ca,2020-08-13,0.7206911
co,2020-08-13,0.5342594
ct,2020-08-13,0.2674758
dc,2020-08-13,0.269896
de,2020-08-13,0.2042282
fl,2020-08-13,0.8860008
ga,2020-08-13,1.0085621
hi,2020-08-13,0.280239
ia,2020-08-13,0.6819986
id,2020-08-13,0.6310225
il,2020-08-13,0.4903072
in,2020-08-13,0.770218
ks,2020-08-13,0.658111
ky,2020-08-13,0.7457404
la,2020-08-13,0.9554666
ma,2020-08-13,0.3667153
md,2020-08-13,0.5810696
me,2020-08-13,0.3226003
mi,2020-08-13,0.4884767
mn,2020-08-13,0.6788352
mo,2020-08-13,0.530546
ms,2020-08-13,1.0072347
mt,2020-08-13,0.6613192
nc,2020-08-13,0.4895176
nd,2020-08-13,0.3888728
ne,2020-08-13,0.9693391
nh,2020-08-13,0.2522234
nj,2020-08-13,0.337802
nm,2020-08-13,0.501979
nv,2020-08-13,0.7463204
ny,2020-08-13,0.4455584
oh,2020-08-13,0.6173522
ok,2020-08-13,0.959962
or,2020-08-13,0.5117088
pa,2020-08-13,0.4780207
ri,2020-08-13,0.2694022
sc,2020-08-13,0.7870959
sd,2020-08-13,0.4615734
tn,2020-08-13,0.8727695
tx,2020-08-13,0.96464
ut,2020-08-13,0.7295783
va,2020-08-13,0.5647909
vt,2020-08-13,0.4389042
wa,2020-08-13,0.5646496
wi,2020-08-13,0.7190711
wv,2020-08-13,0.7052452
wy,2020-08-13,0.6235937
ak,2020-08-14,0.3859971
al,2020-08-14,1.2074509
ar,2020-08-14,0.7394456
az,2020-08-14,0.802654
ca,2020-08-14,0.6965971
co,2020-08-14,0.4266517
ct,2020-08-14,0.29343
dc,2020-08-14,0.2193343
de,2020-08-14,0.2990576
fl,2020-08-14,0.8208228
ga,2020-08-14,1.0411096
hi,2020-08-14,0.2649132
ia,2020-08-14,0.687186
id,2020-08-14,0.6368772
il,2020-08-14,0.528733
in,2020-08-14,0.7882033
ks,2020-08-14,0.7343895
ky,2020-08-14,0.6712999
la,2020-08-14,0.958389
ma,2020-08-14,0.3562473
md,2020-08-14,0.5594005
me,2020-08-14,0.3004408
mi,2020-08-14,0.4969687
mn,2020-08-14,0.6767423
mo,2020-08-14,0.5904748
ms,2020-08-14,1.0655518
mt,2020-08-14,0.4747287
nc,2020-08-14,0.5064839
nd,2020-08-14,0.4121939
ne,2020-08-14,0.8729596
nh,2020-08-14,0.2473302
nj,2020-08-14,0.3670694
nm,2020-08-14,0.5110784
nv,2020-08-14,0.6746612
ny,2020-08-14,0.4060825
oh,2020-08-14,0.6873587
ok,2020-08-14,0.7311939
or,2020-08-14,0.4864768
pa,2020-08-14,0.4711631
ri,2020-08-14,0.3430582
sc,2020-08-14,0.8582336
sd,2020-08-14,0.307183
tn,2020-08-14,0.8339411
tx,2020-08-14,0.9194267
ut,2020-08-14,0.7917979
va,2020-08-14,0.5459753
vt,2020-08-14,0.4327177
wa,2020-08-14,0.5958758
wi,2020-08-14,0.6285559
wv,2020-08-14,0.6609787
wy,2020-08-14,0.5561256
ak,2020-08-15,0.3994499
al,2020-08-15,1.2393282
ar,2020-08-15,0.711583
az,2020-08-15,0.7834578
ca,2020-08-15,0.6731918
co,2020-08-15,0.4511605
ct,2020-08-15,0.2586
dc,2020-08-15,0.2279683
de,2020-08-15,0.3699355
fl,2020-08-15,0.8014401
ga,2020-08-15,1.0591562
hi,2020-08-15,0.433684
ia,2020-08-15,0.5915706
id,2020-08-15,0.6383985
il,2020-08-15,0.5625637
in,2020-08-15,0.8092947
ks,2020-08-15,0.6745252
ky,2020-08-15,0.6053373
la,2020-08-15,1.0678425
ma,2020-08-15,0.4238255
md,2020-08-15,0.5258414
me,2020-08-15,0.1817439
mi,2020-08-15,0.5271727
mn,2020-08-15,0.6050065
mo,2020-08-15,0.5538389
ms,2020-08-15,0.9800726
mt,2020-08-15,0.4815144
nc,2020-08-15,0.4980083
nd,2020-08-15,0.5075939
ne,2020-08-15,0.878215
nh,2020-08-15,0.2387289
nj,2020-08-15,0.3925928
nm,2020-08-15,0.6273388
nv,2020-08-15,0.8565318
ny,2020-08-15,0.3704983
oh,2020-08-15,0.673144
ok,2020-08-15,0.7545959
or,2020-08-15,0.460702
pa,2020-08-15,0.4631431
ri,2020-08-15,0.3419135
sc,2020-08-15,0.8709725
sd,2020-08-15,0.332225
tn,2020-08-15,0.8127082
tx,2020-08-15,0.8991103
ut,2020-08-15,0.8375928
va,2020-08-15,0.6101741
vt,2020-08-15,0.149965
wa,2020-08-15,0.6022015
wi,2020-08-15,0.4968998
wv,2020-08-15,0.4660825
wy,2020-08-15,0.5046118
ak,2020-08-16,0.4198826
al,2020-08-16,1.2183879
ar,2020-08-16,0.7032666
az,2020-08-16,0.8765304
ca,2020-08-16,0.6666061
co,2020-08-16,0.4124846
ct,2020-08-16,0.220679
dc,2020-08-16,0.1922596
de,2020-08-16,0.3063207
fl,2020-08-16,0.8120246
ga,2020-08-16,1.0812602
hi,2020-08-16,0.4918123
ia,2020-08-16,0.5989445
id,2020-08-16,0.8176512
il,2020-08-16,0.5398396
in,2020-08-16,0.9337404
ks,2020-08-16,0.6809876
ky,2020-08-16,0.7016834
la,2020-08-16,1.0375219
ma,2020-08-16,0.3614313
md,2020-08-16,0.5728014
me,2020-08-16,0.2001802
mi,2020-08-16,0.522244
mn,2020-08-16,0.502454
mo,2020-08-16,0.6213543
ms,2020-08-16,1.0437564
mt,2020-08-16,0.4949767
nc,2020-08-16,0.5007955
nd,2020-08-16,0.6279444
ne,2020-08-16,0.6513606
nh,2020-08-16,0.2632141
nj,2020-08-16,0.3948786
nm,2020-08-16,0.5755864
nv,2020-08-16,0.7601373
ny,2020-08-16,0.3665604
oh,2020-08-16,0.6866821
ok,2020-08-16,0.7159286
or,2020-08-16,0.4806261
pa,2020-08-16,0.4834044
ri,2020-08-16,0.5878143
sc,2020-08-16,0.8185522
sd,2020-08-16,0.3375763
tn,2020-08-16,0.7398274
tx,2020-08-16,0.8485041
ut,2020-08-16,0.8799547
va,2020-08-16,0.5611591
vt,2020-08-16,0.1111536
wa,2020-08-16,0.5818199
wi,2020-08-16,0.5660801
wv,2020-08-16,0.4169174
wy,2020-08-16,0.3388085
ak,2020-08-17,0.4802514
al,2020-08-17,1.2460786
ar,2020-08-17,0.7063913
az,2020-08-17,0.9119884
ca,2020-08-17,0.6646088
co,2020-08-17,0.4622715
ct,2020-08-17,0.1798694
dc,2020-08-17,0.186312
de,2020-08-17,0.3023819
fl,2020-08-17,0.8390431
ga,2020-08-17,1.1080456
hi,2020-08-17,0.8303361
ia,2020-08-17,0.7195032
id,2020-08-17,0.8796824
il,2020-08-17,0.5283004
in,2020-08-17,0.9058442
ks,2020-08-17,0.6536596
ky,2020-08-17,0.7273586
la,2020-08-17,0.9977111
ma,2020-08-17,0.358716
md,2020-08-17,0.4944886
me,2020-08-17,0.2077386
mi,2020-08-17,0.4992645
mn,2020-08-17,0.4615799
mo,2020-08-17,0.5776189
ms,2020-08-17,1.247253
mt,2020-08-17,0.3564435
nc,2020-08-17,0.497418
nd,2020-08-17,0.6853951
ne,2020-08-17,0.7332061
nh,2020-08-17,0.1992387
nj,2020-08-17,0.4264666
nm,2020-08-17,0.6299098
nv,2020-08-17,0.8235776
ny,2020-08-17,0.3552901
oh,2020-08-17,0.6667497
ok,2020-08-17,0.7500304
or,2020-08-17,0.5185506
pa,2020-08-17,0.4134668
ri,2020-08-17,0.5743453
sc,2020-08-17,0.8656535
sd,2020-08-17,0.4383434
tn,2020-08-17,0.6373684
tx,2020-08-17,0.8166269
ut,2020-08-17,0.8302891
va,2020-08-17,0.5509294
vt,2020-08-17,0.0825045
wa,2020-08-17,0.5733393
wi,2020-08-17,0.592078
wv,2020-08-17,0.4156867
wy,2020-08-17,0.367043
ak,2020-08-18,0.5655038
al,2020-08-18,1.1849916
ar,2020-08-18,0.608529
az,2020-08-18,0.7970662
ca,2020-08-18,0.6114817
co,2020-08-18,0.4674253
ct,2020-08-18,0.1718723
dc,2020-08-18,0.0774725
de,2020-08-18,0.3707348
fl,2020-08-18,0.8059709
ga,2020-08-18,1.1312492
hi,2020-08-18,0.690622
ia,2020-08-18,0.9082338
id,2020-08-18,0.9138545
il,2020-08-18,0.4731956
in,2020-08-18,0.9144525
ks,2020-08-18,0.8053904
ky,2020-08-18,0.7446307
la,2020-08-18,1.0120092
ma,2020-08-18,0.3690018
md,2020-08-18,0.4613905
me,2020-08-18,0.1961469
mi,2020-08-18,0.5345834
mn,2020-08-18,0.4338679
mo,2020-08-18,0.6353532
ms,2020-08-18,1.2050433
mt,2020-08-18,0.4801952
nc,2020-08-18,0.5586405
nd,2020-08-18,0.6648828
ne,2020-08-18,0.6433991
nh,2020-08-18,0.201845
nj,2020-08-18,0.346242
nm,2020-08-18,0.4614686
nv,2020-08-18,0.7643998
ny,2020-08-18,0.3737096
oh,2020-08-18,0.6551511
ok,2020-08-18,0.7732195
or,2020-08-18,0.5599368
pa,2020-08-18,0.4204261
ri,2020-08-18,0.5847109
sc,2020-08-18,0.8565536
sd,2020-08-18,0.7694009
tn,2020-08-18,0.7067656
tx,2020-08-18,0.8089621
ut,2020-08-18,0.7925472
va,2020-08-18,0.486378
vt,2020-08-18,0.1040436
wa,2020-08-18,0.5678356
wi,2020-08-18,0.6585667
wv,2020-08-18,0.4634088
wy,2020-08-18,0.7100935
ak,2020-08-19,0.7070277
al,2020-08-19,1.1824641
ar,2020-08-19,0.6532841
az,2020-08-19,0.8144333
ca,2020-08-19,0.6245289
co,2020-08-19,0.4730195
ct,2020-08-19,0.2395305
dc,2020-08-19,0.078789
de,2020-08-19,0.3371216
fl,2020-08-19,0.8241768
ga,2020-08-19,0.9709034
hi,2020-08-19,0.6875355
ia,2020-08-19,0.9624299
id,2020-08-19,1.0686484
il,2020-08-19,0.542767
in,2020-08-19,0.9022673
ks,2020-08-19,0.8224756
ky,2020-08-19,0.7882255
la,2020-08-19,1.1121245
ma,2020-08-19,0.348998
md,2020-08-19,0.5759244
me,2020-08-19,0.216462
mi,2020-08-19,0.5594267
mn,2020-08-19,0.4088702
mo,2020-08-19,0.6714508
ms,2020-08-19,1.3532979
mt,2020-08-19,0.5677995
nc,2020-08-19,0.5862049
nd,2020-08-19,0.8793027
ne,2020-08-19,0.6481496
nh,2020-08-19,0.2890973
nj,2020-08-19,0.3529935
nm,2020-08-19,0.4641607
nv,2020-08-19,0.7105195
ny,2020-08-19,0.4124924
oh,2020-08-19,0.5744498
ok,2020-08-19,0.8079411
or,2020-08-19,0.5885185
pa,2020-08-19,0.3979835
ri,2020-08-19,0.6278469
sc,2020-08-19,0.8264281
sd,2020-08-19,0.6827063
tn,2020-08-19,0.7388269
tx,2020-08-19,0.8000548
ut,2020-08-19,0.8437547
va,2020-08-19,0.5136376
vt,2020-08-19,0.0569049
wa,2020-08-19,0.5090437
wi,2020-08-19,0.5453496
wv,2020-08-19,0.5726245
wy,2020-08-19,0.6077391
ak,2020-08-20,0.8962134
al,2020-08-20,1.1634121
ar,2020-08-20,0.917069
az,2020-08-20,0.9002893
ca,2020-08-20,0.6439474
co,2020-08-20,0.4509072
ct,2020-08-20,0.21912
dc,2020-08-20,0.0798893
de,2020-08-20,0.5036452
fl,2020-08-20,0.7728762
ga,2020-08-20,1.0099804
hi,2020-08-20,0.6736571
ia,2020-08-20,0.9951857
id,2020-08-20,1.1725868
il,2020-08-20,0.5424837
in,2020-08-20,0.8169873
ks,2020-08-20,0.8823483
ky,2020-08-20,0.7440768
la,2020-08-20,1.1994543
ma,2020-08-20,0.3655387
md,2020-08-20,0.5991432
me,2020-08-20,0.255703
mi,2020-08-20,0.5485785
mn,2020-08-20,0.383224
mo,2020-08-20,0.6178811
ms,2020-08-20,1.3231919
mt,2020-08-20,0.6660184
nc,2020-08-20,0.5943653
nd,2020-08-20,0.7432917
ne,2020-08-20,0.7069498
nh,2020-08-20,0.2987772
nj,2020-08-20,0.3866806
nm,2020-08-20,0.5977541
nv,2020-08-20,0.6512737
ny,2020-08-20,0.3937555
oh,2020-08-20,0.6069851
ok,2020-08-20,0.7820731
or,2020-08-20,0.540583
pa,2020-08-20,0.3928672
ri,2020-08-20,0.5463133
sc,2020-08-20,0.8632712
sd,2020-08-20,1.0878068
tn,2020-08-20,0.7040192
tx,2020-08-20,0.8098118
ut,2020-08-20,0.7274168
va,2020-08-20,0.5059933
vt,2020-08-20,0.1595779
wa,2020-08-20,0.4637895
wi,2020-08-20,0.5167027
wv,2020-08-20,0.6174221
wy,2020-08-20,0.8112262
ak,2020-08-21,0.7672245
al,2020-08-21,1.1192521
ar,2020-08-21,0.8991769
az,2020-08-21,0.8231727
ca,2020-08-21,0.6345473
co,2020-08-21,0.5391386
ct,2020-08-21,0.2872631
dc,2020-08-21,0.0793724
de,2020-08-21,0.4308287
fl,2020-08-21,0.7582672
ga,2020-08-21,1.0232965
hi,2020-08-21,0.7027839
ia,2020-08-21,1.069889
id,2020-08-21,1.2652496
il,2020-08-21,0.5993766
in,2020-08-21,0.907949
ks,2020-08-21,0.8653966
ky,2020-08-21,0.7469532
la,2020-08-21,1.1559623
ma,2020-08-21,0.304798
md,2020-08-21,0.628622
me,2020-08-21,0.2560894
mi,2020-08-21,0.5962456
mn,2020-08-21,0.3248731
mo,2020-08-21,0.5908101
ms,2020-08-21,1.3068617
mt,2020-08-21,0.6793067
nc,2020-08-21,0.5876714
nd,2020-08-21,0.8221334
ne,2020-08-21,0.8959106
nh,2020-08-21,0.4514772
nj,2020-08-21,0.324503
nm,2020-08-21,0.5615332
nv,2020-08-21,0.5567672
ny,2020-08-21,0.4020824
oh,2020-08-21,0.5841049
ok,2020-08-21,0.8135775
or,2020-08-21,0.6058922
pa,2020-08-21,0.3928147
ri,2020-08-21,0.423614
sc,2020-08-21,0.7567218
sd,2020-08-21,1.2096231
tn,2020-08-21,0.7602103
tx,2020-08-21,0.8538634
ut,2020-08-21,0.6834565
va,2020-08-21,0.5794272
vt,2020-08-21,0.1259208
wa,2020-08-21,0.3911997
wi,2020-08-21,0.6120751
wv,2020-08-21,0.6151152
wy,2020-08-21,1.0554676
ak,2020-08-22,1.0426097
al,2020-08-22,1.0663318
ar,2020-08-22,1.1370204
az,2020-08-22,0.8524485
ca,2020-08-22,0.6213632
co,2020-08-22,0.5494172
ct,2020-08-22,0.3292398
dc,2020-08-22,0.0714074
de,2020-08-22,0.4018963
fl,2020-08-22,0.697983
ga,2020-08-22,0.9603084
hi,2020-08-22,0.5330923
ia,2020-08-22,1.1531043
id,2020-08-22,1.200275
il,2020-08-22,0.6014335
in,2020-08-22,0.8951447
ks,2020-08-22,0.8431902
ky,2020-08-22,0.7907683
la,2020-08-22,1.0338219
ma,2020-08-22,0.2584479
md,2020-08-22,0.6337045
me,2020-08-22,0.3804207
mi,2020-08-22,0.5430811
mn,2020-08-22,0.3812517
mo,2020-08-22,0.5608043
ms,2020-08-22,1.1843895
mt,2020-08-22,0.6936496
nc,2020-08-22,0.6982859
nd,2020-08-22,0.6679352
ne,2020-08-22,0.9283048
nh,2020-08-22,0.3602303
nj,2020-08-22,0.3449359
nm,2020-08-22,0.4818178
nv,2020-08-22,0.5037121
ny,2020-08-22,0.4496133
oh,2020-08-22,0.583607
ok,2020-08-22,0.9010396
or,2020-08-22,0.601939
pa,2020-08-22,0.4429858
ri,2020-08-22,0.4241809
sc,2020-08-22,0.7066953
sd,2020-08-22,1.4353371
tn,2020-08-22,0.7862526
tx,2020-08-22,0.820375
ut,2020-08-22,0.6163548
va,2020-08-22,0.5224787
vt,2020-08-22,0.2874388
wa,2020-08-22,0.3060147
wi,2020-08-22,0.7323501
wv,2020-08-22,0.6028089
wy,2020-08-22,0.9838414
ak,2020-08-23,1.2685248
al,2020-08-23,1.0132557
ar,2020-08-23,1.1000072
az,2020-08-23,0.7765264
ca,2020-08-23,0.5909429
co,2020-08-23,0.5611835
ct,2020-08-23,0.3983651
dc,2020-08-23,0.0
de,2020-08-23,0.3850761
fl,2020-08-23,0.7022106
ga,2020-08-23,0.9568038
hi,2020-08-23,0.5458889
ia,2020-08-23,1.0435548
id,2020-08-23,1.0674557
il,2020-08-23,0.6587093
in,2020-08-23,0.8014629
ks,2020-08-23,0.9305286
ky,2020-08-23,0.7619648
la,2020-08-23,1.2084335
ma,2020-08-23,0.2909235
md,2020-08-23,0.6133071
me,2020-08-23,0.3438039
mi,2020-08-23,0.5415738
mn,2020-08-23,0.4195011
mo,2020-08-23,0.5002284
ms,2020-08-23,1.0909826
mt,2020-08-23,0.7019144
nc,2020-08-23,0.6512779
nd,2020-08-23,0.6368686
ne,2020-08-23,0.8930544
nh,2020-08-23,0.3983964
nj,2020-08-23,0.3864548
nm,2020-08-23,0.4575211
nv,2020-08-23,0.6094537
ny,2020-08-23,0.4427989
oh,2020-08-23,0.5361801
ok,2020-08-23,0.8943461
or,2020-08-23,0.5808654
pa,2020-08-23,0.4211991
ri,2020-08-23,0.1804909
sc,2020-08-23,0.7110318
sd,2020-08-23,1.5598738
tn,2020-08-23,0.869883
tx,2020-08-23,0.8204728
ut,2020-08-23,0.5740827
va,2020-08-23,0.5935834
vt,2020-08-23,0.3838205
wa,2020-08-23,0.2994919
wi,2020-08-23,0.6563725
wv,2020-08-23,0.5756079
wy,2020-08-23,1.3533393
ak,2020-08-24,1.1175618
al,2020-08-24,1.0028684
ar,2020-08-24,1.2919726
az,2020-08-24,0.8072105
ca,2020-08-24,0.6216166
co,2020-08-24,0.5766312
ct,2020-08-24,0.4133502
dc,2020-08-24,0.0
de,2020-08-24,0.4187759
fl,2020-08-24,0.6567854
ga,2020-08-24,0.9159976
hi,2020-08-24,0.2328203
ia,2020-08-24,0.9384707
id,2020-08-24,1.1335536
il,2020-08-24,0.657075
in,2020-08-24,0.8052475
ks,2020-08-24,0.9515225
ky,2020-08-24,0.7231119
la,2020-08-24,1.1566001
ma,2020-08-24,0.2919192
md,2020-08-24,0.5825294
me,2020-08-24,0.422402
mi,2020-08-24,0.6146229
mn,2020-08-24,0.4207675
mo,2020-08-24,0.5845567
ms,2020-08-24,0.9156544
mt,2020-08-24,0.9431137
nc,2020-08-24,0.6632041
nd,2020-08-24,0.6299933
ne,2020-08-24,0.6086584
nh,2020-08-24,0.398885
nj,2020-08-24,0.3638373
nm,2020-08-24,0.371281
nv,2020-08-24,0.584189
ny,2020-08-24,0.4372299
oh,2020-08-24,0.5142239
ok,2020-08-24,0.8866794
or,2020-08-24,0.5288192
pa,2020-08-24,0.4240941
ri,2020-08-24,0.4730581
sc,2020-08-24,0.6989811
sd,2020-08-24,1.4778307
tn,2020-08-24,0.9289867
tx,2020-08-24,0.8033384
ut,2020-08-24,0.4988522
va,2020-08-24,0.6057919
vt,2020-08-24,0.3825396
wa,2020-08-24,0.3066117
wi,2020-08-24,0.6432457
wv,2020-08-24,0.4743893
wy,2020-08-24,1.3586448
ak,2020-08-25,1.1622383
al,2020-08-25,1.0403675
ar,2020-08-25,1.1942419
az,2020-08-25,0.7383202
ca,2020-08-25,0.6466242
co,2020-08-25,0.6026022
ct,2020-08-25,0.3664934
dc,2020-08-25,0.0
de,2020-08-25,0.3243499
fl,2020-08-25,0.6865811
ga,2020-08-25,0.9514901
hi,2020-08-25,0.2425191
ia,2020-08-25,0.8066142
id,2020-08-25,1.1380939
il,2020-08-25,0.6733738
in,2020-08-25,0.7681873
ks,2020-08-25,0.7656707
ky,2020-08-25,0.7109129
la,2020-08-25,1.0626205
ma,2020-08-25,0.2784466
md,2020-08-25,0.6328362
me,2020-08-25,0.4622456
mi,2020-08-25,0.5763624
mn,2020-08-25,0.4227267
mo,2020-08-25,0.5374007
ms,2020-08-25,1.0644176
mt,2020-08-25,0.9884713
nc,2020-08-25,0.6257491
nd,2020-08-25,0.7210175
ne,2020-08-25,0.6537452
nh,2020-08-25,0.5691047
nj,2020-08-25,0.4383143
nm,2020-08-25,0.4583331
nv,2020-08-25,0.6203955
ny,2020-08-25,0.4322519
oh,2020-08-25,0.5046854
ok,2020-08-25,1.0748141
or,2020-08-25,0.4748687
pa,2020-08-25,0.4531532
ri,2020-08-25,0.5060413
sc,2020-08-25,0.6747833
sd,2020-08-25,1.3191024
tn,2020-08-25,0.9886367
tx,2020-08-25,0.8106453
ut,2020-08-25,0.5162002
va,2020-08-25,0.6668047
vt,2020-08-25,0.3591716
wa,2020-08-25,0.3465559
wi,2020-08-25,0.5636755
wv,2020-08-25,0.4532736
wy,2020-08-25,1.3248597
ak,2020-08-26,1.3749782
al,2020-08-26,1.056405
ar,2020-08-26,1.1638294
az,2020-08-26,0.7498544
ca,2020-08-26,0.7267481
co,2020-08-26,0.5987534
ct,2020-08-26,0.3956079
dc,2020-08-26,0.1476495
de,2020-08-26,0.4445714
fl,2020-08-26,0.6074961
ga,2020-08-26,0.9794117
hi,2020-08-26,0.2766319
ia,2020-08-26,0.8144015
id,2020-08-26,0.9919528
il,2020-08-26,0.6499773
in,2020-08-26,0.8561537
ks,2020-08-26,0.6959997
ky,2020-08-26,0.6263253
la,2020-08-26,0.9112034
ma,2020-08-26,0.3305811
md,2020-08-26,0.4698355
me,2020-08-26,0.4737137
mi,2020-08-26,0.5475913
mn,2020-08-26,0.4576956
mo,2020-08-26,0.5126101
ms,2020-08-26,1.0691332
mt,2020-08-26,1.0024815
nc,2020-08-26,0.5981567
nd,2020-08-26,0.6054284
ne,2020-08-26,0.8377327
nh,2020-08-26,0.4789385
