geo_value,time_value,covid_admissions
wy,2020-04-22,1.149989
al,2020-04-23,5.934002
ar,2020-04-23,4.594306
az,2020-04-23,3.260076
ca,2020-04-23,2.712306
co,2020-04-23,7.055552
ct,2020-04-23,27.759713
dc,2020-04-23,9.540699
de,2020-04-23,27.962325
fl,2020-04-23,3.723088
ga,2020-04-23,6.111341
hi,2020-04-23,0.72015
ia,2020-04-23,5.366835
id,2020-04-23,3.623132
il,2020-04-23,16.090212
in,2020-04-23,10.130202
ks,2020-04-23,1.247818
ky,2020-04-23,3.80135
la,2020-04-23,9.815625
ma,2020-04-23,27.447215
md,2020-04-23,12.761466
me,2020-04-23,1.671594
mi,2020-04-23,11.65086
mn,2020-04-23,1.574452
mo,2020-04-23,4.454442
ms,2020-04-23,3.864897
nc,2020-04-23,6.427866
nd,2020-04-23,11.444907
ne,2020-04-23,2.323573
nh,2020-04-23,5.298784
nj,2020-04-23,25.121473
nm,2020-04-23,3.830581
nv,2020-04-23,7.621763
ny,2020-04-23,21.341866
oh,2020-04-23,3.351157
ok,2020-04-23,2.142738
or,2020-04-23,2.191955
pa,2020-04-23,10.549115
ri,2020-04-23,3.980733
sc,2020-04-23,4.713261
sd,2020-04-23,4.442655
tn,2020-04-23,1.636439
tx,2020-04-23,3.433196
ut,2020-04-23,0.712645
va,2020-04-23,5.66682
vt,2020-04-23,3.632264
wa,2020-04-23,3.359566
wi,2020-04-23,5.585876
wv,2020-04-23,1.148354
wy,2020-04-23,0.934184
al,2020-04-24,5.922078
ar,2020-04-24,4.277524
az,2020-04-24,2.959489
ca,2020-04-24,2.508502
co,2020-04-24,7.399934
ct,2020-04-24,27.364364
dc,2020-04-24,9.625309
de,2020-04-24,26.853041
fl,2020-04-24,3.57452
ga,2020-04-24,5.931502
hi,2020-04-24,0.636488
ia,2020-04-24,5.713961
id,2020-04-24,3.794719
il,2020-04-24,15.458826
in,2020-04-24,9.448564
ks,2020-04-24,1.24855
ky,2020-04-24,3.650877
la,2020-04-24,8.854348
ma,2020-04-24,26.640126
md,2020-04-24,12.625775
me,2020-04-24,2.315447
mi,2020-04-24,10.922097
mn,2020-04-24,2.299561
mo,2020-04-24,4.316906
ms,2020-04-24,3.39633
nc,2020-04-24,6.203201
nd,2020-04-24,14.552371
ne,2020-04-24,2.513841
nh,2020-04-24,6.415786
nj,2020-04-24,24.370698
nm,2020-04-24,4.111706
nv,2020-04-24,7.700639
ny,2020-04-24,19.93293
oh,2020-04-24,3.218311
ok,2020-04-24,2.14132
or,2020-04-24,1.936265
pa,2020-04-24,9.741926
ri,2020-04-24,4.204389
sc,2020-04-24,4.339846
sd,2020-04-24,3.943822
tn,2020-04-24,1.439528
tx,2020-04-24,3.535365
ut,2020-04-24,0.387758
va,2020-04-24,5.167715
vt,2020-04-24,2.757048
wa,2020-04-24,2.930376
wi,2020-04-24,5.401259
wv,2020-04-24,1.34885
wy,2020-04-24,0.780967
al,2020-04-25,5.928349
ar,2020-04-25,3.517222
az,2020-04-25,2.858345
ca,2020-04-25,2.287113
co,2020-04-25,7.649915
ct,2020-04-25,26.533354
dc,2020-04-25,9.554865
de,2020-04-25,25.434297
fl,2020-04-25,3.693314
ga,2020-04-25,6.110055
hi,2020-04-25,0.525428
ia,2020-04-25,6.009286
id,2020-04-25,3.929394
il,2020-04-25,15.414501
in,2020-04-25,9.099225
ks,2020-04-25,1.360193
ky,2020-04-25,3.331813
la,2020-04-25,8.856156
ma,2020-04-25,25.479807
md,2020-04-25,12.457822
me,2020-04-25,2.937709
mi,2020-04-25,9.954253
mn,2020-04-25,2.734403
mo,2020-04-25,4.609554
ms,2020-04-25,2.92063
nc,2020-04-25,5.860682
nd,2020-04-25,17.055487
ne,2020-04-25,2.540009
nh,2020-04-25,7.573425
nj,2020-04-25,23.255599
nm,2020-04-25,4.39906
nv,2020-04-25,7.968745
ny,2020-04-25,19.054724
oh,2020-04-25,3.360372
ok,2020-04-25,2.042709
or,2020-04-25,1.858429
pa,2020-04-25,9.639901
ri,2020-04-25,4.240798
sc,2020-04-25,4.251733
sd,2020-04-25,3.517522
tn,2020-04-25,1.486829
tx,2020-04-25,3.732831
ut,2020-04-25,0.1412
va,2020-04-25,5.005929
vt,2020-04-25,1.673384
wa,2020-04-25,2.813343
wi,2020-04-25,4.778844
wv,2020-04-25,1.36559
wy,2020-04-25,0.669639
al,2020-04-26,5.518413
ar,2020-04-26,3.224849
az,2020-04-26,2.920637
ca,2020-04-26,2.329043
co,2020-04-26,7.919872
ct,2020-04-26,25.639045
dc,2020-04-26,9.253214
de,2020-04-26,25.093036
fl,2020-04-26,3.966435
ga,2020-04-26,6.363591
hi,2020-04-26,0.430942
ia,2020-04-26,6.439351
id,2020-04-26,3.915096
il,2020-04-26,15.376534
in,2020-04-26,8.556719
ks,2020-04-26,1.667232
ky,2020-04-26,2.928124
la,2020-04-26,9.103376
ma,2020-04-26,24.305944
md,2020-04-26,12.334451
me,2020-04-26,3.685312
mi,2020-04-26,9.262705
mn,2020-04-26,2.846844
mo,2020-04-26,5.033776
ms,2020-04-26,2.791662
nc,2020-04-26,5.604074
nd,2020-04-26,18.870133
ne,2020-04-26,2.478177
nh,2020-04-26,8.607005
nj,2020-04-26,22.775031
nm,2020-04-26,4.681308
nv,2020-04-26,7.655245
ny,2020-04-26,18.584381
oh,2020-04-26,3.411847
ok,2020-04-26,1.924972
or,2020-04-26,1.716874
pa,2020-04-26,9.729678
ri,2020-04-26,4.347515
sc,2020-04-26,3.991928
sd,2020-04-26,4.084462
tn,2020-04-26,1.479046
tx,2020-04-26,4.065735
ut,2020-04-26,0.085796
va,2020-04-26,4.955175
vt,2020-04-26,1.001396
wa,2020-04-26,2.83867
wi,2020-04-26,4.779993
wv,2020-04-26,1.344932
wy,2020-04-26,0.632106
al,2020-04-27,5.275797
ar,2020-04-27,3.456826
az,2020-04-27,2.980079
ca,2020-04-27,2.212917
co,2020-04-27,7.993926
ct,2020-04-27,25.231003
dc,2020-04-27,8.556408
de,2020-04-27,24.517559
fl,2020-04-27,4.18088
ga,2020-04-27,6.338895
hi,2020-04-27,0.448168
ia,2020-04-27,7.308098
id,2020-04-27,3.597515
il,2020-04-27,16.6189
in,2020-04-27,8.146302
ks,2020-04-27,2.033114
ky,2020-04-27,2.560833
la,2020-04-27,9.414032
ma,2020-04-27,22.951615
md,2020-04-27,12.696944
me,2020-04-27,4.565881
mi,2020-04-27,8.693845
mn,2020-04-27,2.980255
mo,2020-04-27,5.142671
ms,2020-04-27,2.632037
nc,2020-04-27,5.251483
nd,2020-04-27,20.849396
ne,2020-04-27,2.194443
nh,2020-04-27,9.520729
nj,2020-04-27,22.21073
nm,2020-04-27,4.663371
nv,2020-04-27,7.269564
ny,2020-04-27,18.348769
oh,2020-04-27,3.554776
ok,2020-04-27,1.906997
or,2020-04-27,1.772196
pa,2020-04-27,10.077801
ri,2020-04-27,4.394174
sc,2020-04-27,3.993682
sd,2020-04-27,5.237406
tn,2020-04-27,1.419057
tx,2020-04-27,4.196781
ut,2020-04-27,0.083869
va,2020-04-27,5.277722
vt,2020-04-27,0.508174
wa,2020-04-27,2.921294
wi,2020-04-27,4.294943
wv,2020-04-27,1.309446
wy,2020-04-27,0.627215
al,2020-04-28,5.402514
ar,2020-04-28,3.54601
az,2020-04-28,3.043506
ca,2020-04-28,2.359847
co,2020-04-28,7.424458
ct,2020-04-28,25.154268
dc,2020-04-28,7.266626
de,2020-04-28,23.481448
fl,2020-04-28,4.100974
ga,2020-04-28,6.202379
hi,2020-04-28,0.588483
ia,2020-04-28,8.120425
id,2020-04-28,3.252794
il,2020-04-28,15.764813
in,2020-04-28,8.164255
ks,2020-04-28,1.954944
ky,2020-04-28,2.598236
la,2020-04-28,9.349999
ma,2020-04-28,21.912097
md,2020-04-28,13.0557
me,2020-04-28,5.323198
mi,2020-04-28,8.750615
mn,2020-04-28,3.151744
mo,2020-04-28,4.982893
ms,2020-04-28,2.789603
nc,2020-04-28,4.928585
nd,2020-04-28,22.004674
ne,2020-04-28,2.054737
nh,2020-04-28,9.98786
nj,2020-04-28,21.595882
nm,2020-04-28,4.792711
nv,2020-04-28,6.779883
ny,2020-04-28,18.038689
oh,2020-04-28,3.703644
ok,2020-04-28,2.015438
or,2020-04-28,1.75415
pa,2020-04-28,10.018771
ri,2020-04-28,4.453419
sc,2020-04-28,4.284291
sd,2020-04-28,5.867336
tn,2020-04-28,1.408683
tx,2020-04-28,3.63897
ut,2020-04-28,0.08269
va,2020-04-28,5.123688
vt,2020-04-28,0.288624
wa,2020-04-28,2.762962
wi,2020-04-28,4.088113
wv,2020-04-28,1.357683
wy,2020-04-28,0.629538
al,2020-04-29,5.212515
ar,2020-04-29,3.309037
az,2020-04-29,3.000245
ca,2020-04-29,2.275565
co,2020-04-29,7.05667
ct,2020-04-29,24.905759
dc,2020-04-29,6.857633
de,2020-04-29,22.163602
fl,2020-04-29,3.978846
ga,2020-04-29,6.209597
hi,2020-04-29,0.539779
ia,2020-04-29,8.856068
id,2020-04-29,2.564353
il,2020-04-29,15.478239
in,2020-04-29,8.1976
ks,2020-04-29,1.652829
ky,2020-04-29,2.816557
la,2020-04-29,9.10464
ma,2020-04-29,21.764832
md,2020-04-29,13.263159
me,2020-04-29,5.847143
mi,2020-04-29,8.09629
mn,2020-04-29,3.268476
mo,2020-04-29,4.711477
ms,2020-04-29,3.042038
nc,2020-04-29,4.90311
nd,2020-04-29,22.194982
ne,2020-04-29,1.995325
nh,2020-04-29,10.109076
nj,2020-04-29,20.40161
nm,2020-04-29,4.623747
nv,2020-04-29,6.583642
ny,2020-04-29,16.819843
oh,2020-04-29,3.674944
ok,2020-04-29,1.976271
or,2020-04-29,1.72272
pa,2020-04-29,10.099546
ri,2020-04-29,4.479726
sc,2020-04-29,4.071528
sd,2020-04-29,6.783555
tn,2020-04-29,1.614973
tx,2020-04-29,3.546577
ut,2020-04-29,0.081759
va,2020-04-29,4.870007
vt,2020-04-29,0.283926
wa,2020-04-29,3.131601
wi,2020-04-29,4.259104
wv,2020-04-29,1.673492
wy,2020-04-29,0.500829
al,2020-04-30,5.738851
ar,2020-04-30,3.06285
az,2020-04-30,2.928168
ca,2020-04-30,2.239228
co,2020-04-30,6.833822
ct,2020-04-30,24.330954
dc,2020-04-30,6.62708
de,2020-04-30,21.106211
fl,2020-04-30,3.635938
ga,2020-04-30,6.340822
hi,2020-04-30,0.502088
ia,2020-04-30,9.585166
id,2020-04-30,1.884226
il,2020-04-30,15.216163
in,2020-04-30,8.517447
ks,2020-04-30,1.462454
ky,2020-04-30,2.734964
la,2020-04-30,9.769207
ma,2020-04-30,21.688632
md,2020-04-30,12.72748
me,2020-04-30,6.220758
mi,2020-04-30,6.989836
mn,2020-04-30,3.664084
mo,2020-04-30,4.805622
ms,2020-04-30,2.77136
nc,2020-04-30,4.734208
nd,2020-04-30,20.66629
ne,2020-04-30,1.866123
nh,2020-04-30,9.974648
nj,2020-04-30,19.651505
nm,2020-04-30,5.016258
nv,2020-04-30,5.920354
ny,2020-04-30,16.298406
oh,2020-04-30,3.775246
ok,2020-04-30,2.087621
or,2020-04-30,1.451483
pa,2020-04-30,10.261742
ri,2020-04-30,4.359276
sc,2020-04-30,3.875479
sd,2020-04-30,8.83065
tn,2020-04-30,1.733359
tx,2020-04-30,3.48625
ut,2020-04-30,0.081748
va,2020-04-30,4.677662
vt,2020-04-30,0.740391
wa,2020-04-30,3.228111
wi,2020-04-30,3.791143
wv,2020-04-30,2.407784
wy,2020-04-30,0.412657
al,2020-05-01,5.859827
ar,2020-05-01,2.947576
az,2020-05-01,2.667136
ca,2020-05-01,2.145865
co,2020-05-01,6.698605
ct,2020-05-01,23.932984
dc,2020-05-01,6.567284
de,2020-05-01,20.040029
fl,2020-05-01,3.53444
ga,2020-05-01,5.974143
hi,2020-05-01,0.476931
ia,2020-05-01,9.906129
id,2020-05-01,1.293964
il,2020-05-01,14.752961
in,2020-05-01,7.631554
ks,2020-05-01,1.40729
ky,2020-05-01,2.65478
la,2020-05-01,9.875903
ma,2020-05-01,20.988553
md,2020-05-01,12.653236
me,2020-05-01,6.33594
mi,2020-05-01,6.541687
mn,2020-05-01,4.158694
mo,2020-05-01,4.545732
ms,2020-05-01,2.543786
nc,2020-05-01,4.502609
nd,2020-05-01,19.29569
ne,2020-05-01,1.746943
nh,2020-05-01,9.633426
nj,2020-05-01,19.11663
nm,2020-05-01,4.510543
nv,2020-05-01,5.110296
ny,2020-05-01,15.609812
oh,2020-05-01,3.919726
ok,2020-05-01,2.461014
or,2020-05-01,1.183261
pa,2020-05-01,10.980911
ri,2020-05-01,4.276557
sc,2020-05-01,3.616902
sd,2020-05-01,11.538516
tn,2020-05-01,1.719783
tx,2020-05-01,3.539595
ut,2020-05-01,0.12418
va,2020-05-01,4.403465
vt,2020-05-01,1.336355
wa,2020-05-01,3.26066
wi,2020-05-01,3.634328
wv,2020-05-01,3.174841
wy,2020-05-01,0.48545
al,2020-05-02,6.960049
ar,2020-05-02,2.874434
az,2020-05-02,2.347513
ca,2020-05-02,2.415223
co,2020-05-02,7.272874
ct,2020-05-02,24.792059
dc,2020-05-02,7.784534
de,2020-05-02,19.774193
fl,2020-05-02,2.747884
ga,2020-05-02,5.769421
hi,2020-05-02,0.357736
ia,2020-05-02,9.734176
id,2020-05-02,0.820482
il,2020-05-02,14.201854
in,2020-05-02,9.262521
ks,2020-05-02,1.155584
ky,2020-05-02,3.415529
la,2020-05-02,9.859644
ma,2020-05-02,23.330493
md,2020-05-02,14.944848
me,2020-05-02,5.963887
mi,2020-05-02,6.590466
mn,2020-05-02,5.159759
mo,2020-05-02,5.145258
ms,2020-05-02,2.431149
nc,2020-05-02,4.201037
nd,2020-05-02,17.405912
ne,2020-05-02,1.845937
nh,2020-05-02,9.260923
nj,2020-05-02,17.238079
nm,2020-05-02,4.285019
nv,2020-05-02,4.360146
ny,2020-05-02,15.102142
oh,2020-05-02,2.99459
ok,2020-05-02,2.417367
or,2020-05-02,0.815981
pa,2020-05-02,11.268873
ri,2020-05-02,4.274678
sc,2020-05-02,3.302729
sd,2020-05-02,14.374832
tn,2020-05-02,1.881114
tx,2020-05-02,2.505555
ut,2020-05-02,0.502173
va,2020-05-02,3.627866
vt,2020-05-02,1.994905
wa,2020-05-02,3.641847
wi,2020-05-02,4.21844
wv,2020-05-02,4.023779
wy,2020-05-02,0.537423
al,2020-05-03,7.125315
ar,2020-05-03,3.107389
az,2020-05-03,2.164936
ca,2020-05-03,2.314665
co,2020-05-03,6.911477
ct,2020-05-03,24.779606
dc,2020-05-03,8.666304
de,2020-05-03,18.799616
fl,2020-05-03,2.779131
ga,2020-05-03,5.276054
hi,2020-05-03,0.294217
ia,2020-05-03,10.151325
id,2020-05-03,0.434292
il,2020-05-03,14.049743
in,2020-05-03,10.05849
ks,2020-05-03,1.18397
ky,2020-05-03,4.080258
la,2020-05-03,9.486963
ma,2020-05-03,25.261191
md,2020-05-03,15.249588
me,2020-05-03,5.488199
mi,2020-05-03,6.700598
mn,2020-05-03,5.588739
mo,2020-05-03,5.163493
ms,2020-05-03,2.448906
nc,2020-05-03,4.215863
nd,2020-05-03,15.350793
ne,2020-05-03,2.18759
nh,2020-05-03,8.731976
nj,2020-05-03,17.042801
nm,2020-05-03,4.053873
nv,2020-05-03,3.97698
ny,2020-05-03,14.291377
oh,2020-05-03,3.245167
ok,2020-05-03,2.219836
or,2020-05-03,0.527012
pa,2020-05-03,11.231872
ri,2020-05-03,4.283567
sc,2020-05-03,3.433005
sd,2020-05-03,16.57424
tn,2020-05-03,1.859357
tx,2020-05-03,2.543383
ut,2020-05-03,0.925037
va,2020-05-03,3.604674
vt,2020-05-03,2.623284
wa,2020-05-03,3.816058
wi,2020-05-03,4.270615
wv,2020-05-03,4.591049
wy,2020-05-03,0.588854
al,2020-05-04,7.305869
ar,2020-05-04,3.422565
az,2020-05-04,2.014623
ca,2020-05-04,2.263676
co,2020-05-04,6.68641
ct,2020-05-04,23.418398
dc,2020-05-04,9.316394
de,2020-05-04,18.221837
fl,2020-05-04,2.749588
ga,2020-05-04,4.951099
hi,2020-05-04,0.253775
ia,2020-05-04,10.930725
id,2020-05-04,0.173781
il,2020-05-04,13.982262
in,2020-05-04,9.386949
ks,2020-05-04,1.479919
ky,2020-05-04,4.031263
la,2020-05-04,9.224899
ma,2020-05-04,25.894815
md,2020-05-04,16.203868
me,2020-05-04,4.981759
mi,2020-05-04,6.464644
mn,2020-05-04,5.816141
mo,2020-05-04,5.03377
ms,2020-05-04,2.911811
nc,2020-05-04,3.900223
nd,2020-05-04,13.028399
ne,2020-05-04,2.27902
nh,2020-05-04,8.17345
nj,2020-05-04,16.945848
nm,2020-05-04,4.050612
nv,2020-05-04,3.65483
ny,2020-05-04,13.543354
oh,2020-05-04,3.375528
ok,2020-05-04,1.99753
or,2020-05-04,0.446944
pa,2020-05-04,10.971844
ri,2020-05-04,4.243027
sc,2020-05-04,3.322482
sd,2020-05-04,17.344771
tn,2020-05-04,2.000625
tx,2020-05-04,2.616707
ut,2020-05-04,1.394641
va,2020-05-04,3.573458
vt,2020-05-04,3.399358
wa,2020-05-04,3.736671
wi,2020-05-04,4.360438
wv,2020-05-04,4.74388
wy,2020-05-04,0.909535
al,2020-05-05,6.327959
ar,2020-05-05,3.415298
az,2020-05-05,1.946303
ca,2020-05-05,2.459095
co,2020-05-05,6.065512
ct,2020-05-05,22.64699
dc,2020-05-05,9.748496
de,2020-05-05,17.944275
fl,2020-05-05,2.900975
ga,2020-05-05,5.13693
hi,2020-05-05,0.23993
ia,2020-05-05,11.386226
id,2020-05-05,0.09806
il,2020-05-05,13.846259
in,2020-05-05,9.09146
ks,2020-05-05,1.669703
ky,2020-05-05,3.68099
la,2020-05-05,8.190001
ma,2020-05-05,25.454955
md,2020-05-05,16.260819
me,2020-05-05,4.405143
mi,2020-05-05,6.366535
mn,2020-05-05,5.789799
mo,2020-05-05,4.771097
ms,2020-05-05,2.926853
nc,2020-05-05,3.781883
nd,2020-05-05,10.715839
ne,2020-05-05,2.390854
nh,2020-05-05,7.684881
nj,2020-05-05,16.903677
nm,2020-05-05,4.62456
nv,2020-05-05,3.071255
ny,2020-05-05,12.820785
oh,2020-05-05,3.376648
ok,2020-05-05,1.993955
or,2020-05-05,0.568808
pa,2020-05-05,10.35707
ri,2020-05-05,4.230067
sc,2020-05-05,3.37259
sd,2020-05-05,16.9143
tn,2020-05-05,2.03709
tx,2020-05-05,2.433714
ut,2020-05-05,1.805768
va,2020-05-05,4.034908
vt,2020-05-05,3.99068
wa,2020-05-05,3.272823
wi,2020-05-05,3.903129
wv,2020-05-05,4.92137
wy,2020-05-05,1.169301
al,2020-05-06,6.320226
ar,2020-05-06,3.221015
az,2020-05-06,1.788667
ca,2020-05-06,2.29722
co,2020-05-06,5.779981
ct,2020-05-06,21.501342
dc,2020-05-06,9.312788
de,2020-05-06,17.490184
fl,2020-05-06,2.829895
ga,2020-05-06,4.897385
hi,2020-05-06,0.222803
ia,2020-05-06,10.695679
id,2020-05-06,0.093517
il,2020-05-06,13.552509
in,2020-05-06,8.577397
ks,2020-05-06,1.946836
ky,2020-05-06,3.177529
la,2020-05-06,7.011719
ma,2020-05-06,24.331916
md,2020-05-06,15.884723
me,2020-05-06,3.812641
mi,2020-05-06,6.218202
mn,2020-05-06,5.867387
mo,2020-05-06,4.471163
ms,2020-05-06,2.988782
nc,2020-05-06,3.707883
nd,2020-05-06,8.660106
ne,2020-05-06,2.739983
nh,2020-05-06,7.486658
nj,2020-05-06,16.848737
nm,2020-05-06,5.234303
nv,2020-05-06,2.421511
ny,2020-05-06,11.856975
oh,2020-05-06,3.588702
ok,2020-05-06,1.91618
or,2020-05-06,0.687793
pa,2020-05-06,9.467563
ri,2020-05-06,4.049472
sc,2020-05-06,2.727248
sd,2020-05-06,16.221509
tn,2020-05-06,2.119515
tx,2020-05-06,2.599695
ut,2020-05-06,1.823073
va,2020-05-06,3.938586
vt,2020-05-06,4.721356
wa,2020-05-06,3.113496
wi,2020-05-06,3.775065
wv,2020-05-06,4.855842
wy,2020-05-06,1.414932
al,2020-05-07,6.412503
ar,2020-05-07,2.797775
az,2020-05-07,1.822288
ca,2020-05-07,2.334441
co,2020-05-07,5.379919
ct,2020-05-07,20.650786
dc,2020-05-07,8.937028
de,2020-05-07,17.241495
fl,2020-05-07,2.719094
ga,2020-05-07,4.751123
hi,2020-05-07,0.200545
ia,2020-05-07,9.94506
id,2020-05-07,0.091396
il,2020-05-07,13.615348
in,2020-05-07,7.664898
ks,2020-05-07,2.087115
ky,2020-05-07,2.587497
la,2020-05-07,6.215048
ma,2020-05-07,22.802828
md,2020-05-07,15.064528
me,2020-05-07,3.320346
mi,2020-05-07,6.283534
mn,2020-05-07,5.79775
mo,2020-05-07,4.621087
ms,2020-05-07,2.959695
nc,2020-05-07,3.6106
nd,2020-05-07,7.147826
ne,2020-05-07,3.420135
nh,2020-05-07,7.41532
nj,2020-05-07,16.36167
nm,2020-05-07,5.347022
nv,2020-05-07,2.312124
ny,2020-05-07,11.22811
oh,2020-05-07,3.544139
ok,2020-05-07,1.658296
or,2020-05-07,0.638932
pa,2020-05-07,8.885313
ri,2020-05-07,3.848274
sc,2020-05-07,2.778063
sd,2020-05-07,15.760017
tn,2020-05-07,2.054606
tx,2020-05-07,2.636898
ut,2020-05-07,1.567627
va,2020-05-07,3.933285
vt,2020-05-07,5.179987
wa,2020-05-07,2.618423
wi,2020-05-07,3.838865
wv,2020-05-07,4.441744
wy,2020-05-07,1.622187
al,2020-05-08,6.584525
ar,2020-05-08,2.369754
az,2020-05-08,1.970766
ca,2020-05-08,2.294417
co,2020-05-08,5.364374
ct,2020-05-08,19.755617
dc,2020-05-08,8.585422
de,2020-05-08,17.28864
fl,2020-05-08,2.509341
ga,2020-05-08,4.351587
hi,2020-05-08,0.152086
ia,2020-05-08,9.229094
id,2020-05-08,0.090364
il,2020-05-08,13.858171
in,2020-05-08,6.919817
ks,2020-05-08,2.165298
ky,2020-05-08,1.941685
la,2020-05-08,5.461834
ma,2020-05-08,21.583177
md,2020-05-08,14.879618
me,2020-05-08,2.876841
mi,2020-05-08,6.523438
mn,2020-05-08,5.599555
mo,2020-05-08,4.474985
ms,2020-05-08,3.093628
nc,2020-05-08,3.519593
nd,2020-05-08,5.968249
ne,2020-05-08,3.814954
nh,2020-05-08,7.061793
nj,2020-05-08,15.530804
nm,2020-05-08,4.816345
nv,2020-05-08,2.286573
ny,2020-05-08,10.860233
oh,2020-05-08,3.550497
ok,2020-05-08,1.67821
or,2020-05-08,0.766761
pa,2020-05-08,8.672648
ri,2020-05-08,3.490054
sc,2020-05-08,2.580812
sd,2020-05-08,14.75712
tn,2020-05-08,1.865302
tx,2020-05-08,2.611192
ut,2020-05-08,1.254114
va,2020-05-08,4.193897
vt,2020-05-08,5.275793
wa,2020-05-08,2.23867
wi,2020-05-08,3.551522
wv,2020-05-08,3.860475
wy,2020-05-08,2.81051
al,2020-05-09,6.453966
ar,2020-05-09,2.230246
az,2020-05-09,2.221707
ca,2020-05-09,2.444175
co,2020-05-09,4.85989
ct,2020-05-09,18.622046
dc,2020-05-09,8.490715
de,2020-05-09,17.079469
fl,2020-05-09,2.50644
ga,2020-05-09,3.787938
hi,2020-05-09,0.109266
ia,2020-05-09,8.428944
id,2020-05-09,0.091939
il,2020-05-09,14.354517
in,2020-05-09,7.064542
ks,2020-05-09,2.472406
ky,2020-05-09,1.705402
la,2020-05-09,5.262477
ma,2020-05-09,21.077128
md,2020-05-09,12.973343
me,2020-05-09,2.55774
mi,2020-05-09,6.153953
mn,2020-05-09,4.968012
mo,2020-05-09,4.489544
ms,2020-05-09,2.862829
mt,2020-05-09,0.467113
nc,2020-05-09,3.392876
nd,2020-05-09,4.946091
ne,2020-05-09,3.470547
nh,2020-05-09,6.843133
nj,2020-05-09,15.274989
nm,2020-05-09,4.091135
nv,2020-05-09,2.106719
ny,2020-05-09,10.439541
oh,2020-05-09,3.485137
ok,2020-05-09,1.662162
or,2020-05-09,0.81989
pa,2020-05-09,8.671293
ri,2020-05-09,3.219884
sc,2020-05-09,2.256555
sd,2020-05-09,13.721519
tn,2020-05-09,1.674819
tx,2020-05-09,2.677625
ut,2020-05-09,0.927914
va,2020-05-09,4.079261
vt,2020-05-09,5.163017
wa,2020-05-09,1.871416
wi,2020-05-09,3.360124
wv,2020-05-09,3.207837
wy,2020-05-09,3.581697
al,2020-05-10,6.368719
ar,2020-05-10,2.185981
az,2020-05-10,2.302106
ca,2020-05-10,2.3919
co,2020-05-10,4.962686
ct,2020-05-10,17.078869
dc,2020-05-10,8.528633
de,2020-05-10,16.904219
fl,2020-05-10,2.665209
ga,2020-05-10,3.468414
hi,2020-05-10,0.086231
ia,2020-05-10,7.259674
id,2020-05-10,0.090784
il,2020-05-10,14.217639
in,2020-05-10,6.205423
ks,2020-05-10,2.680267
ky,2020-05-10,1.625841
la,2020-05-10,4.958307
ma,2020-05-10,20.182683
md,2020-05-10,12.157021
me,2020-05-10,2.416896
mi,2020-05-10,6.001871
mn,2020-05-10,4.384107
mo,2020-05-10,4.535496
ms,2020-05-10,2.986279
mt,2020-05-10,0.432396
nc,2020-05-10,3.426377
nd,2020-05-10,4.139574
ne,2020-05-10,3.128663
nh,2020-05-10,6.704078
nj,2020-05-10,14.942221
nm,2020-05-10,3.86481
nv,2020-05-10,2.004006
ny,2020-05-10,10.24502
oh,2020-05-10,3.448846
ok,2020-05-10,1.75554
or,2020-05-10,0.780907
pa,2020-05-10,8.743558
ri,2020-05-10,3.460371
sc,2020-05-10,2.352426
sd,2020-05-10,12.374267
tn,2020-05-10,1.524418
tx,2020-05-10,2.91584
ut,2020-05-10,0.695306
va,2020-05-10,4.25889
vt,2020-05-10,4.909385
wa,2020-05-10,1.710433
wi,2020-05-10,3.466837
wv,2020-05-10,2.556492
wy,2020-05-10,5.123229
al,2020-05-11,6.110754
ar,2020-05-11,2.188939
az,2020-05-11,2.429965
ca,2020-05-11,2.299155
co,2020-05-11,5.120301
ct,2020-05-11,15.939607
dc,2020-05-11,8.832935
de,2020-05-11,17.078529
fl,2020-05-11,2.83225
ga,2020-05-11,3.309416
hi,2020-05-11,0.086898
ia,2020-05-11,6.625402
id,2020-05-11,0.088565
il,2020-05-11,14.387485
in,2020-05-11,5.572616
ks,2020-05-11,2.822726
ky,2020-05-11,1.606907
la,2020-05-11,4.65472
ma,2020-05-11,19.199044
md,2020-05-11,11.889161
me,2020-05-11,2.229972
mi,2020-05-11,5.5102
mn,2020-05-11,3.943257
mo,2020-05-11,5.285604
ms,2020-05-11,3.254877
mt,2020-05-11,0.412518
nc,2020-05-11,3.294777
nd,2020-05-11,3.568362
ne,2020-05-11,3.025987
nh,2020-05-11,6.399448
nj,2020-05-11,14.656467
nm,2020-05-11,3.930545
nv,2020-05-11,1.969327
ny,2020-05-11,9.993111
oh,2020-05-11,3.484693
ok,2020-05-11,1.649851
or,2020-05-11,0.677862
pa,2020-05-11,9.001295
ri,2020-05-11,3.800434
sc,2020-05-11,3.288292
sd,2020-05-11,11.098086
tn,2020-05-11,1.40686
tx,2020-05-11,3.269152
ut,2020-05-11,0.726288
va,2020-05-11,4.149606
vt,2020-05-11,4.589956
wa,2020-05-11,1.432254
wi,2020-05-11,3.453556
wv,2020-05-11,2.059717
wy,2020-05-11,6.447565
al,2020-05-12,5.706813
ar,2020-05-12,2.417169
az,2020-05-12,2.43069
ca,2020-05-12,2.465811
co,2020-05-12,4.894458
ct,2020-05-12,15.158006
dc,2020-05-12,9.922312
de,2020-05-12,17.245482
fl,2020-05-12,3.050657
ga,2020-05-12,3.57668
hi,2020-05-12,0.086936
ia,2020-05-12,5.876901
