geo_value,time_value,percent_covid_tests_positive_smoothed,covid_admissions,raw_search,percent_covid_visits,fb_illness,new_cases,full_time_work_prop,percent_home
tn,2020-10-13,15.16685846,5.568275,55.76988784,0.50772,1.0744592,1147,6.480778049901501,24.257031156685002
tx,2020-10-13,10.35170065,6.55531,12.45893022,0.6651239999999999,1.076298,5799,6.1170014676832,25.773284684719002
ut,2020-10-13,5.71747487,6.09138,38.72858267,0.478225,0.8845133,987,6.3426326389244005,26.949016601552998
va,2020-10-13,5.638496400000001,2.495386,5.7007065,0.212988,0.7172626,1235,5.6096926771989,29.923852704052003
vt,2020-10-13,0.57471264,0.154292,0.0,0.067937,0.5368286,10,6.7042528535042,28.718489965257
wa,2020-10-13,4.91615854,1.796295,14.91972514,0.167124,0.5836614999999999,1740,5.208174401328799,33.211505300624
wi,2020-10-13,1.09057861,6.2180599999999995,38.26135053,0.8999860000000001,1.1354135,3279,6.7673205571244015,30.249224432404
wv,2020-10-13,3.88026608,1.639291,86.01379854,0.21810700000000002,1.2305226,276,7.0669408486098,26.272363854565
al,2020-10-14,11.24335073,5.365043,14.06857501,0.416807,0.9415411,1224,7.013427364291999,20.509293492698998
ar,2020-10-14,9.22787194,7.240339,51.57807539,0.372754,0.9241252000000001,1079,7.6795448336702,21.919429668867004
az,2020-10-14,5.86025545,2.341161,0.0,0.302561,0.6886416,901,5.952400275422799,30.448040539683003
ca,2020-10-14,2.73482428,1.656552,5.63605816,0.26618,0.499012,3894,6.024980097026599,33.750907554953
co,2020-10-14,4.98659517,1.92104,10.01452386,0.227321,0.8125519,692,6.4332572479470995,29.765997488085
ct,2020-10-14,3.74188082,2.65433,0.0,0.266063,0.4422463,164,5.6903997727052,30.257769292044003
dc,2020-10-14,0.0,1.992749,0.0,0.272552,0.31210570000000004,64,4.7183204408526995,37.192861608631
de,2020-10-14,6.49819495,3.3733589999999998,0.0,0.18902,0.38666269999999997,71,5.0818937414868,31.289812929741
fl,2020-10-14,7.83147563,3.1646099999999997,7.56425627,0.286976,0.6787469,2883,6.288534095280999,28.725799073584994
ga,2020-10-14,10.14145987,4.606935,14.30342691,0.42140900000000003,1.0543818999999999,1297,6.8677279535711,25.590255866126
hi,2020-10-14,0.57471264,6.209522,48.71395168,0.20714200000000002,0.5668137,99,4.0460777848064,31.859642388755
ia,2020-10-14,5.60126582,4.036419,0.0,0.283785,0.8737396000000001,1482,7.818748962191299,23.022525764176997
id,2020-10-14,15.61181435,3.2633900000000002,0.0,0.5412239999999999,2.1494294999999997,645,7.401627995341001,27.632605225855002
il,2020-10-14,9.56117408,4.777072,21.60031162,1.145233,0.8114074,2866,5.848716479309701,30.127161524383002
in,2020-10-14,7.05474705,4.537091,35.92382769,0.530554,0.7409732,1165,5.816942777049699,25.282396667507
ks,2020-10-14,13.05717396,2.747855,0.0,0.375134,1.5323818999999999,265,7.3803149797872,24.385903025069002
ky,2020-10-14,6.97601993,2.997403,0.0,0.299243,0.7870455,1322,6.213223362559,24.667083477964002
la,2020-10-14,11.79001721,2.269957,0.0,0.29851,0.9828661,880,7.5888521335071,22.457509716959002
ma,2020-10-14,3.34957909,2.19455,7.7347479,0.150003,0.38283659999999997,580,5.495888524213901,33.189243871529
md,2020-10-14,4.73684211,1.870416,17.72241223,0.309631,0.45802550000000003,575,5.155807672603,33.112651399529994
me,2020-10-14,2.02020202,2.240129,0.0,0.033137,0.5919350999999999,36,6.071428568827099,28.352557414551
mi,2020-10-14,7.83237498,2.6148,28.09168445,0.300877,0.8030847,1587,5.789186354592701,28.395243734515002
mn,2020-10-14,4.55267337,2.08416,10.75173247,0.648299,0.8623951999999999,1369,5.482914685351,30.530381074655
mo,2020-10-14,6.97569757,6.016036,42.95151674,0.549968,1.1312971,4435,7.097007964457901,25.332900520782005
ms,2020-10-14,8.63672779,3.9552669999999996,0.0,0.637889,1.0847507,876,7.1124986333586,20.288870629846
nc,2020-10-14,8.60113422,6.410464,21.74202504,0.298122,1.0003815,1926,4.9953440412131,25.53794800302
ne,2020-10-14,8.87296977,1.959098,0.0,0.579647,1.2459036,924,8.0107076902754,22.720845039821
nh,2020-10-14,2.43391782,1.367689,0.0,0.056638,0.36592359999999996,70,5.5006049161158,28.467214632260994
nj,2020-10-14,5.0049554,2.080279,0.0,0.568332,0.47621490000000005,938,5.0884809246742995,29.940257776040003
nm,2020-10-14,1.1976149999999999,4.0494449999999995,93.90185985,0.22601500000000002,0.5238198000000001,577,4.705317368745701,30.169451292956
nv,2020-10-14,7.82514841,5.5684569999999995,0.0,0.399227,0.7371164000000001,479,4.5444890536385,30.558505167522
ny,2020-10-14,2.5553013,1.42575,6.874960499999999,0.29455,0.47300299999999995,1232,5.534270069055,30.677388302521997
oh,2020-10-14,6.87974774,1.650195,18.00226781,0.29696,0.8372554,2039,6.0650937143193,25.795491232135998
ok,2020-10-14,13.05711656,4.4464440000000005,19.38703381,0.5936279999999999,1.2654911,1122,6.3257522999589995,21.347184780153
or,2020-10-14,1.14340162,0.893785,14.60733508,0.155328,0.6458755,380,4.5072452519071,30.527270123819
pa,2020-10-14,3.84052075,1.512717,14.12243011,0.208273,0.6257941,1284,5.6491490189538,28.846613884609994
ri,2020-10-14,7.701421799999999,0.547399,51.229508200000005,0.200959,0.8453806999999999,204,5.6346293531537,29.490953295565998
sc,2020-10-14,8.7540528,4.722419,13.04894123,0.2686,0.9379531999999999,926,6.1006593681009,24.016059561912
sd,2020-10-14,11.58100178,7.342293,0.0,1.9982209999999998,1.8016879000000001,861,8.327981309076202,24.908894601001002
tn,2020-10-14,15.82938389,5.5429889999999995,37.1462377,0.48389799999999994,1.0420018,1709,6.352988334667,24.222640285101
tx,2020-10-14,10.54458284,6.628471,7.54178729,0.639784,1.0805508999999998,6023,6.2646170118714,25.509492005104
ut,2020-10-14,5.78751819,6.510502,0.0,0.449146,1.0719491,1144,6.5309995912274,26.799962984824997
va,2020-10-14,5.93993028,2.290747,5.79115849,0.212939,0.6634137,805,5.432958734952599,29.410680062029996
vt,2020-10-14,0.6097561,0.154091,0.0,0.053241,0.5379868,3,6.0291996597042,29.259442963643
wa,2020-10-14,4.64245601,1.8362080000000003,15.22525265,0.147134,0.6100984,734,5.1233926503428,33.043416925752
wi,2020-10-14,1.14303367,5.976617,42.83335162,0.874669,1.1362272,3107,6.273643526238401,29.539918715646994
wv,2020-10-14,4.06740267,1.4983469999999999,0.0,0.18992799999999999,1.0240418,266,6.1594197230198,25.307274786452
al,2020-10-15,11.77074965,5.16297,49.766470399999996,0.407033,0.9607785,1225,8.6217922713269,21.392578103942004
ar,2020-10-15,9.08081089,7.021974,25.36219653,0.352344,0.8605183000000001,1278,7.7500685442820005,22.048155450074
az,2020-10-15,6.45689342,2.30404,0.0,0.308766,0.6981566,1113,6.062530036649,30.301606710314
ca,2020-10-15,2.68606962,1.5518610000000002,4.15816706,0.246439,0.5733079000000001,2944,6.2450153650763,33.732465440623
co,2020-10-15,5.05107832,1.990154,9.93991273,0.225385,0.7056201999999999,1141,5.761589528645,29.229193847133004
ct,2020-10-15,4.08163265,2.781523,0.0,0.243914,0.4585971,167,5.5529802532791,28.599932135405997
dc,2020-10-15,0.0,1.8157849999999998,0.0,0.23268899999999998,0.26780170000000003,34,4.6256991229077995,35.76140437929
de,2020-10-15,7.37704918,3.069486,0.0,0.178518,0.9243582,95,5.0924061202333,29.902879799693
fl,2020-10-15,8.04177546,3.146515,15.35236799,0.27861199999999997,0.6976616999999999,3356,5.8573785403443,26.600814571652
ga,2020-10-15,10.24577102,4.705761,0.0,0.392146,0.8842896,1640,6.434545562590401,24.221847797433
hi,2020-10-15,0.58479532,6.715312,0.0,0.175351,0.7263036,90,3.4350197246694005,29.723996262990998
ia,2020-10-15,5.41335687,3.936232,110.68698729,0.274978,0.9362253,1152,8.807049552428097,23.275668516941
id,2020-10-15,16.39344262,3.4286190000000003,0.0,0.530431,1.9345578,718,6.6927710611679,26.106082865761
il,2020-10-15,9.95808643,4.9707360000000005,14.8794803,1.0935840000000001,0.7588848000000001,4014,5.3040237611004,28.567077012949
in,2020-10-15,6.97050938,4.313543,29.68972722,0.513415,0.6749155,1943,5.6589966227254,24.297629556058
ks,2020-10-15,13.87732549,2.7930580000000003,50.28426564,0.395254,1.4629994,1522,7.1658840868835005,23.372938633389996
ky,2020-10-15,7.20461095,3.241968,31.15701613,0.267386,0.8218235999999999,1182,6.4289340817545,24.330124466889004
la,2020-10-15,11.72928018,2.062484,46.22186817,0.290649,0.9834598,743,7.4831509026759,22.212815295178
ma,2020-10-15,3.03627407,2.4643599999999997,0.0,0.14555,0.3900323,587,5.4246463019482,31.292117969164003
md,2020-10-15,4.68995908,2.133496,0.0,0.297014,0.37165440000000005,630,5.0711352867961,32.655656009135
me,2020-10-15,2.0979021,2.441854,0.0,0.027226999999999998,0.46541800000000005,18,6.18379499206,26.359441969141002
mi,2020-10-15,7.97467271,2.755562,6.20487865,0.297454,0.7867851,2451,5.593781466572299,28.169123371498
mn,2020-10-15,4.76190476,2.17034,10.82958257,0.6202840000000001,0.8614957000000001,1163,5.3842721790936,31.116838384046996
mo,2020-10-15,6.39032815,6.111473,10.57813727,0.536832,1.170037,1868,6.732763353009699,23.715478468398
ms,2020-10-15,8.3109502,3.66206,0.0,0.544519,1.0684196000000001,1322,7.029098706152499,19.817754778296
nc,2020-10-15,8.915595300000001,6.448371,18.83146661,0.28057600000000005,0.9312938000000001,2532,5.406223878262599,25.547106808149
ne,2020-10-15,9.33526349,2.135497,130.94749578,0.583897,1.2212537,961,8.025947383652499,23.097868445807002
nh,2020-10-15,2.50652742,1.454591,0.0,0.044992000000000004,0.3354571,77,6.1972135462139,27.53892805952
nj,2020-10-15,5.16939717,2.243122,18.20818492,0.550963,0.5323885,971,5.559868851426299,29.651908698946
nm,2020-10-15,1.96080255,4.383294,0.0,0.23382199999999997,0.5973008000000001,668,5.3013226264113,30.825611085901
nv,2020-10-15,7.51720487,5.474603,0.0,0.355561,0.7828928,655,4.8444214645794,30.314628025865005
ny,2020-10-15,2.12327886,1.36079,4.09537518,0.30403,0.4235456,1460,6.137216844600499,31.070473765524
oh,2020-10-15,6.52756239,1.7424490000000001,9.93292425,0.287635,0.7783880999999999,2178,6.047622722049,24.909122307975
ok,2020-10-15,13.37366007,4.158415,0.0,0.5746939999999999,1.3122593,1221,6.2441605849760995,20.844667341252
or,2020-10-15,0.86030315,0.957026,14.67760077,0.137093,0.7059373999999999,365,4.551865151263299,30.487733976645
pa,2020-10-15,3.75879718,1.8874369999999998,14.17171912,0.20741500000000002,0.5918604000000001,1551,5.5917968770324,27.831516455575
ri,2020-10-15,7.67326733,0.619595,0.0,0.200045,0.8177234,274,5.1223051174782,28.224134734307004
sc,2020-10-15,8.70706107,5.027407,25.86196052,0.264232,0.8866492,1297,5.9348576359247,22.917575873555997
sd,2020-10-15,11.67174043,8.15371,85.17887564,1.8310380000000002,1.7646122,765,7.2242859768472005,26.280536952657997
tn,2020-10-15,16.30828703,5.640212,9.11535926,0.45724899999999996,0.9835396999999999,2289,6.1328132156777,23.508794090596
tx,2020-10-15,10.63361038,6.409533000000001,9.42297244,0.631071,1.1600431999999998,4927,5.917325300220099,24.878841930500002
ut,2020-10-15,6.58587225,6.715975,0.0,0.43413999999999997,1.1860516,1498,6.0551710658291995,26.256056441907997
va,2020-10-15,6.39396346,2.474634,0.0,0.19856400000000002,0.677625,1331,5.2151678660262,28.711894422579
vt,2020-10-15,0.63291139,0.154591,0.0,0.043521,0.536829,14,6.0139206101994995,27.363174339352998
wa,2020-10-15,4.53013852,1.6712810000000002,26.99865418,0.137574,0.5831258,676,4.690392114229098,32.115562981987
wi,2020-10-15,1.1627907,5.9698199999999995,21.82324633,0.832175,1.0963684,3747,6.1515103951455,29.907035274887
wv,2020-10-15,4.34782609,1.4831969999999999,0.0,0.15979300000000002,0.9504405,261,6.0411272050205005,24.067906730742
al,2020-10-16,11.63219771,5.2957,0.0,0.406186,0.9391402,1312,6.593307114628299,19.227611578412
ar,2020-10-16,8.935198399999999,6.743472,54.38697560000001,0.327864,1.0480878,1015,5.715806066730099,20.539251057032
az,2020-10-16,6.92265091,2.375169,8.81591417,0.30240300000000003,0.6514916000000001,738,4.602103363655701,27.474553368570998
ca,2020-10-16,2.86430119,1.544135,5.78977673,0.23878400000000002,0.5655960999999999,3105,4.868280509414199,29.294304814325002
co,2020-10-16,5.80304807,2.032324,0.0,0.224548,0.7374759,1312,5.2441203694715,28.270371792988
ct,2020-10-16,4.13905045,2.8254479999999997,14.58027773,0.240479,0.48441270000000003,802,5.380033616101099,27.127463335078
dc,2020-10-16,0.0,1.6547290000000001,0.0,0.23077899999999998,0.2625499,89,4.4286500837260006,33.503922110577
de,2020-10-16,9.01287554,2.86927,0.0,0.169416,0.8680611999999999,164,4.4171917719409,27.607951341825
fl,2020-10-16,8.19678604,3.167971,11.83987004,0.269226,0.6859784000000001,3449,5.195668150268,24.599664833426
ga,2020-10-16,10.30032864,4.894298,19.45229059,0.379922,0.9837074,1609,5.5477042480839005,22.612044888799
hi,2020-10-16,1.27388535,7.0182649999999995,49.30966469,0.153303,0.7610150999999999,89,2.9342876616863,28.262463917928006
ia,2020-10-16,5.72095738,3.733681,0.0,0.280388,0.9166361999999999,1690,7.748576431675098,21.767233877803
id,2020-10-16,15.92844974,3.626326,0.0,0.493119,1.7803686,1094,5.258639906754099,25.661406251366
il,2020-10-16,9.81186686,4.843999999999999,6.5840607,1.05302,0.8351966999999999,5106,5.0568377780608005,28.268170012096
in,2020-10-16,6.97305864,4.316543,10.43661518,0.49345200000000006,0.6862965999999999,2283,5.358362909164001,23.660595076594
ks,2020-10-16,13.59183725,2.9902729999999997,0.0,0.37637800000000005,1.3074171,237,6.3576018432145,22.999799122075
ky,2020-10-16,7.39908577,3.528063,16.60209061,0.255873,0.9145268,1311,5.6689150354985,23.245620798567003
la,2020-10-16,11.88478747,1.9523110000000001,0.0,0.284906,0.9676878000000001,774,6.5285285391085,21.183666322064003
ma,2020-10-16,3.22667384,2.531929,15.29302832,0.144993,0.4157799,767,5.0795183537901,28.845315243963
md,2020-10-16,4.44785276,2.362634,17.51163255,0.29173000000000004,0.22550050000000002,781,4.542987741616098,29.544147546381
me,2020-10-16,2.6119402999999997,2.538042,98.71668312,0.024753,0.9693316999999999,29,5.959910828388,25.319006224617002
mi,2020-10-16,7.84913354,2.813336,35.29170124,0.296335,0.7110595000000001,2177,4.9866328207071,25.94697991446
mn,2020-10-16,5.04714365,2.176512,96.16170675,0.608192,0.8709710999999999,2290,5.018458407265,27.454254560985998
mo,2020-10-16,5.59901194,6.277672,22.10397338,0.513996,1.1409348999999998,2261,6.0202500195887,23.605339029731
ms,2020-10-16,8.6566487,3.5346059999999997,28.89543241,0.503908,0.8773175999999999,1116,6.1847871043557,18.815564439526
nc,2020-10-16,9.25003558,6.532559,5.43671353,0.275419,0.8888891,2684,5.102749718375301,24.277248430596
ne,2020-10-16,9.42797398,2.242243,0.0,0.565208,1.2625313999999999,1286,6.774484407416099,22.410389731339002
nh,2020-10-16,2.65806452,1.472181,0.0,0.03698,0.3374253,88,5.750877878792799,26.808190941249997
nj,2020-10-16,5.26236429,2.434007,0.0,0.562776,0.5188661,810,5.2043910233859,27.418681530039002
nm,2020-10-16,2.04083115,4.822748000000001,63.48040992,0.251411,0.5533899999999999,812,4.907245454854,29.273864073179002
nv,2020-10-16,6.99412707,5.226024,0.0,0.359797,0.6892714,716,4.4688485536227,28.454150967292
ny,2020-10-16,2.02098717,1.3494,26.63339619,0.303679,0.4039498,1707,6.0496948780758,29.424339749723
oh,2020-10-16,6.88869912,1.586754,10.60929905,0.288636,0.8164166,2148,6.2631087188219,24.829714153588
ok,2020-10-16,12.938129199999999,4.117687,0.0,0.549895,1.2856458999999998,1472,6.4020721917813,22.022747888342
or,2020-10-16,0.71570577,1.039976,0.0,0.129544,0.7200318,410,4.9377083800402,30.463309832583
pa,2020-10-16,3.95013761,1.8686740000000002,4.74099506,0.197492,0.5528281999999999,1679,5.843935147991001,27.361894190186998
ri,2020-10-16,8.56031128,0.645746,49.91016171,0.175428,0.7149013000000001,253,5.9456021047588,28.36307693416
sc,2020-10-16,9.21867556,4.90247,13.36600377,0.243945,0.93448,1147,5.5329699143003,22.172804742088
sd,2020-10-16,11.41414749,9.165164,0.0,1.763248,1.6148889,763,6.6402886864023,24.940491087250003
tn,2020-10-16,16.3957935,5.686927,47.09051585,0.42885,1.0518473,666,5.7120802831552,22.928377508601997
tx,2020-10-16,10.73855152,6.594935,11.74261189,0.6378510000000001,1.3336305,6008,5.632955648612901,23.940003277506
ut,2020-10-16,6.86906049,6.59618,0.0,0.42489399999999994,1.1078549,1496,5.224972683066201,25.403870206904
va,2020-10-16,6.69244101,2.693779,0.0,0.191104,0.6780699,1183,4.7389639054513,26.485336551608995
vt,2020-10-16,1.35135135,0.156849,0.0,0.037654,0.5792613,12,5.916010501761099,26.014065126311998
wa,2020-10-16,4.17784592,1.388291,0.0,0.130024,0.6799784999999999,709,4.3965614035019005,31.603486444444002
wi,2020-10-16,1.35369663,6.140845,38.67973376,0.779508,1.0647635,3861,5.2760744556227,27.746524053656003
wv,2020-10-16,5.3283767,1.5216809999999998,0.0,0.154111,1.100287,502,5.544868104229099,22.963438172032998
wy,2020-10-16,8.75724291,6.459754,0.0,0.329546,0.9939695,290,5.0834779552006,25.648243790436997
al,2020-10-17,11.606578599999999,5.633433,0.0,0.399326,0.9142662,980,2.3171995211906,25.675337835192003
ar,2020-10-17,8.89271371,6.445214,0.0,0.314273,1.021862,883,2.1585319988286997,24.463586428823998
az,2020-10-17,6.49598777,2.544192,19.28512887,0.308583,0.5976752,973,2.7904059828949,30.052168397912
ca,2020-10-17,2.71817868,1.48076,7.21462124,0.23304699999999998,0.5435849,2361,3.401625277363,29.863555913908
co,2020-10-17,6.2804877999999995,2.0886970000000002,54.43985597,0.2256,0.7362257,1139,3.1160469188064996,28.867368851073998
ct,2020-10-17,4.29994756,2.753516,0.0,0.237823,0.5471898000000001,0,2.8277823278239,29.099281882322998
dc,2020-10-17,0.0,1.401386,0.0,0.22237300000000002,0.34708579999999994,79,4.1675071539249,33.04677993377
de,2020-10-17,7.88381743,3.0081700000000002,0.0,0.171259,0.7752045,218,2.8145375252941007,29.378605929872
fl,2020-10-17,8.27220707,3.1343389999999998,7.41696815,0.27552,0.6358119000000001,4044,2.7796629557417,28.75089809042
ga,2020-10-17,10.33917368,4.993128,0.0,0.390786,0.9316136999999999,1534,2.5528490897716,26.964491944739006
hi,2020-10-17,1.27388535,6.981597,0.0,0.14790999999999999,0.6233988,96,2.4494256107417995,29.647013664925005
ia,2020-10-17,5.52111013,3.4664260000000002,50.38267274,0.276506,0.9891697,952,2.5719448474872997,25.949962743986
id,2020-10-17,16.52613828,4.005865,46.37296457,0.49062100000000003,1.6917229999999999,878,3.2185133979502005,31.074221413824
il,2020-10-17,9.79768786,4.738362,47.8248667,1.046751,0.845231,3629,2.9164432237706,28.957412859578003
in,2020-10-17,6.97708364,4.701921,45.85137389,0.493806,0.7807649999999999,2482,2.528300361026601,26.453067409469
ks,2020-10-17,13.204236499999999,3.263661,0.0,0.378425,1.1378986,118,2.6963345467636004,26.161046535754995
ky,2020-10-17,7.69230769,3.677179,37.08846107,0.24814699999999998,1.1191073,1291,2.5537442721602996,26.734758980237
la,2020-10-17,11.94155662,1.758993,0.0,0.28321799999999997,1.0255726,0,3.1065989067317004,23.544879251396
ma,2020-10-17,3.5461652999999997,2.547831,0.0,0.14163599999999998,0.45521140000000004,584,3.4512132478577007,29.872845815609004
md,2020-10-17,4.59945172,2.758211,0.0,0.302114,0.24069459999999998,798,3.0002270296008002,30.421327959641996
me,2020-10-17,3.2388664,2.47733,0.0,0.022525999999999997,0.9384084,49,3.3192526174204,28.107286605648003
mi,2020-10-17,8.27679783,2.87747,7.01331866,0.291429,0.6984884,1972,3.0120571804287994,28.731381378886
mn,2020-10-17,4.91071429,2.1107,37.39368157,0.639814,0.9256764000000001,1694,2.7611451038904997,30.633604449136996
mo,2020-10-17,5.62714777,6.199997,49.34505516,0.511151,1.2169688,2185,2.7579727376351,26.494391255762
ms,2020-10-17,8.95706624,3.6195660000000003,0.0,0.481592,0.9988808000000001,751,2.6281481097357005,24.078740995942
